"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests.found"	"parrots.lifetime"	"favorite.pirate"	"sword.type"	"sword.speed"
"507"	507	"male"	"yes"	20	"CCCC"	10	12	0	"Jack Sparrow"	"cutlass"	0.0162623809731468
"508"	508	"male"	"yes"	31	"CCCC"	8	7	1	"Jack Sparrow"	"cutlass"	0.419690661947243
"509"	509	"female"	"yes"	27	"CCCC"	9	3	1	"Lewis Scot"	"cutlass"	1.74003490362396
"510"	510	"male"	"yes"	20	"CCCC"	11	0	4	"Jack Sparrow"	"scimitar"	0.392524850629621
"511"	511	"female"	"yes"	31	"JSSFP"	13	5	3	"Anicetus"	"scimitar"	11.5344154362785
"512"	512	"male"	"yes"	25	"CCCC"	13	7	2	"Jack Sparrow"	"cutlass"	0.21311190662206
"513"	513	"other"	"yes"	30	"JSSFP"	8	8	5	"Lewis Scot"	"cutlass"	0.0985755071438629
"514"	514	"female"	"yes"	26	"CCCC"	8	0	3	"Hook"	"cutlass"	0.179038368805777
"515"	515	"male"	"yes"	20	"CCCC"	9	1	5	"Anicetus"	"cutlass"	0.0193244018009864
"516"	516	"male"	"yes"	16	"CCCC"	14	10	1	"Jack Sparrow"	"cutlass"	0.00347843859344721
"517"	517	"female"	"yes"	33	"JSSFP"	13	16	3	"Blackbeard"	"cutlass"	0.00882123218616471
"518"	518	"male"	"yes"	30	"CCCC"	8	9	5	"Jack Sparrow"	"scimitar"	13.5995196637915
"519"	519	"male"	"yes"	24	"CCCC"	11	17	3	"Jack Sparrow"	"cutlass"	1.30398817482548
"520"	520	"female"	"yes"	31	"JSSFP"	9	6	6	"Hook"	"cutlass"	0.242037175048608
"521"	521	"male"	"yes"	26	"CCCC"	17	3	3	"Jack Sparrow"	"cutlass"	0.578013982131898
"522"	522	"other"	"yes"	29	"JSSFP"	10	3	3	"Lewis Scot"	"cutlass"	1.61831158089025
"523"	523	"male"	"yes"	25	"CCCC"	13	1	4	"Edward Low"	"cutlass"	0.300908787176013
"524"	524	"female"	"yes"	28	"JSSFP"	13	2	1	"Jack Sparrow"	"cutlass"	1.03733073099208
"525"	525	"male"	"yes"	27	"CCCC"	14	1	8	"Blackbeard"	"cutlass"	0.592753723004654
"526"	526	"female"	"yes"	29	"CCCC"	4	7	3	"Hook"	"cutlass"	0.206244503206108
"527"	527	"female"	"yes"	38	"JSSFP"	11	26	3	"Edward Low"	"cutlass"	0.825799134106759
"528"	528	"male"	"yes"	27	"CCCC"	17	12	0	"Jack Sparrow"	"scimitar"	3.24351200601086
"529"	529	"male"	"yes"	28	"CCCC"	14	4	1	"Jack Sparrow"	"cutlass"	0.240279618883505
"530"	530	"male"	"yes"	21	"CCCC"	6	9	1	"Jack Sparrow"	"cutlass"	0.154373963887338
"531"	531	"female"	"yes"	41	"JSSFP"	7	14	8	"Jack Sparrow"	"cutlass"	0.364739122742321
"532"	532	"female"	"no"	24	"CCCC"	0	1	0	"Anicetus"	"banana"	2.0944282550987
"533"	533	"male"	"yes"	29	"JSSFP"	11	8	3	"Jack Sparrow"	"cutlass"	1.47518639328463
"534"	534	"male"	"yes"	19	"CCCC"	12	1	1	"Jack Sparrow"	"cutlass"	0.359445087087806
"535"	535	"female"	"yes"	33	"JSSFP"	9	0	4	"Lewis Scot"	"cutlass"	0.71964790925552
"536"	536	"male"	"yes"	34	"JSSFP"	11	1	8	"Jack Sparrow"	"cutlass"	0.688898373698774
"537"	537	"female"	"yes"	27	"CCCC"	8	8	2	"Hook"	"sabre"	4.72258450245516
"538"	538	"female"	"yes"	38	"JSSFP"	11	3	9	"Lewis Scot"	"cutlass"	0.0136619578957497
"539"	539	"female"	"yes"	33	"JSSFP"	9	6	10	"Anicetus"	"cutlass"	0.308501561230514
"540"	540	"male"	"yes"	26	"CCCC"	11	18	6	"Jack Sparrow"	"cutlass"	0.759289190146893
"541"	541	"male"	"yes"	18	"CCCC"	13	11	1	"Jack Sparrow"	"cutlass"	0.0356495939195156
"542"	542	"male"	"yes"	21	"CCCC"	10	24	0	"Jack Sparrow"	"cutlass"	0.101745855354238
"543"	543	"male"	"yes"	28	"CCCC"	7	4	1	"Anicetus"	"cutlass"	0.0713954868842848
"544"	544	"female"	"yes"	40	"JSSFP"	7	2	17	"Jack Sparrow"	"cutlass"	1.00201711168579
"545"	545	"male"	"yes"	26	"CCCC"	8	11	1	"Jack Sparrow"	"cutlass"	0.751468248173416
"546"	546	"female"	"yes"	30	"CCCC"	10	16	1	"Edward Low"	"sabre"	0.167642802310487
"547"	547	"male"	"yes"	38	"JSSFP"	7	2	5	"Jack Sparrow"	"cutlass"	0.44820861167449
"548"	548	"female"	"yes"	34	"JSSFP"	4	14	2	"Blackbeard"	"banana"	18.255149145774
"549"	549	"other"	"yes"	21	"CCCC"	10	19	0	"Blackbeard"	"cutlass"	0.557986085598566
"550"	550	"male"	"yes"	30	"JSSFP"	13	2	0	"Jack Sparrow"	"cutlass"	0.657053797595956
"551"	551	"female"	"yes"	29	"CCCC"	15	20	2	"Hook"	"cutlass"	0.537030569346404
"552"	552	"female"	"yes"	33	"JSSFP"	12	5	8	"Anicetus"	"cutlass"	0.268378331093118
"553"	553	"male"	"yes"	21	"CCCC"	15	33	0	"Jack Sparrow"	"cutlass"	0.727153905629763
"554"	554	"female"	"yes"	36	"JSSFP"	8	15	7	"Anicetus"	"scimitar"	3.31653089262545
"555"	555	"female"	"no"	21	"CCCC"	5	1	7	"Hook"	"banana"	0.279247632275889
"556"	556	"female"	"yes"	31	"JSSFP"	12	49	1	"Lewis Scot"	"cutlass"	0.0416477829442494
"557"	557	"female"	"yes"	27	"CCCC"	9	6	1	"Anicetus"	"cutlass"	0.164531537739094
"558"	558	"male"	"yes"	29	"CCCC"	8	6	5	"Jack Sparrow"	"cutlass"	0.431139976717532
"559"	559	"female"	"yes"	19	"CCCC"	14	1	1	"Anicetus"	"cutlass"	0.0137001811526716
"560"	560	"male"	"yes"	24	"CCCC"	7	5	7	"Jack Sparrow"	"cutlass"	0.27638624276733
"561"	561	"female"	"yes"	31	"JSSFP"	11	15	0	"Jack Sparrow"	"cutlass"	0.829935720513396
"562"	562	"female"	"no"	20	"CCCC"	4	13	0	"Blackbeard"	"scimitar"	0.0146105194774767
"563"	563	"female"	"yes"	34	"JSSFP"	10	15	1	"Edward Low"	"cutlass"	0.0267416911083274
"564"	564	"male"	"yes"	25	"CCCC"	9	2	5	"Jack Sparrow"	"cutlass"	0.219720047607552
"565"	565	"male"	"yes"	29	"CCCC"	11	7	6	"Jack Sparrow"	"cutlass"	1.14333469299005
"566"	566	"male"	"yes"	31	"JSSFP"	12	10	0	"Jack Sparrow"	"cutlass"	0.351486940053292
"567"	567	"male"	"yes"	22	"CCCC"	9	2	2	"Jack Sparrow"	"cutlass"	0.0783540231058222
"568"	568	"female"	"yes"	27	"CCCC"	13	3	6	"Blackbeard"	"cutlass"	2.20615837606997
"569"	569	"female"	"yes"	40	"JSSFP"	14	6	1	"Anicetus"	"cutlass"	0.0311992946080863
"570"	570	"male"	"yes"	23	"CCCC"	5	6	0	"Jack Sparrow"	"cutlass"	0.260528178462801
"571"	571	"female"	"yes"	30	"JSSFP"	12	6	5	"Anicetus"	"cutlass"	0.171187483929266
"572"	572	"female"	"yes"	30	"CCCC"	8	4	1	"Anicetus"	"cutlass"	0.110779432870913
"573"	573	"other"	"yes"	27	"CCCC"	10	2	7	"Blackbeard"	"cutlass"	0.142139844431124
"574"	574	"female"	"no"	37	"JSSFP"	5	4	1	"Lewis Scot"	"scimitar"	0.503816962331369
"575"	575	"male"	"no"	25	"CCCC"	9	4	4	"Lewis Scot"	"scimitar"	2.19610828588855
"576"	576	"male"	"yes"	28	"JSSFP"	11	4	5	"Jack Sparrow"	"cutlass"	0.719199494898141
"577"	577	"male"	"yes"	21	"CCCC"	10	11	1	"Jack Sparrow"	"cutlass"	0.00774543697170476
"578"	578	"male"	"yes"	21	"CCCC"	10	6	1	"Edward Low"	"cutlass"	0.395251579757314
"579"	579	"male"	"yes"	24	"CCCC"	11	4	1	"Anicetus"	"cutlass"	0.42812145256903
"580"	580	"female"	"yes"	37	"JSSFP"	9	1	2	"Jack Sparrow"	"cutlass"	0.869806999055311
"581"	581	"female"	"yes"	27	"CCCC"	9	9	6	"Edward Low"	"cutlass"	0.289144139969721
"582"	582	"female"	"yes"	32	"JSSFP"	7	11	3	"Hook"	"cutlass"	0.560110793422729
"583"	583	"male"	"yes"	20	"CCCC"	11	3	6	"Jack Sparrow"	"cutlass"	0.450679106289002
"584"	584	"male"	"yes"	26	"CCCC"	6	8	3	"Jack Sparrow"	"cutlass"	0.0517929277477666
"585"	585	"male"	"yes"	28	"CCCC"	9	2	0	"Lewis Scot"	"cutlass"	1.05135327432641
"586"	586	"female"	"yes"	25	"CCCC"	13	11	2	"Hook"	"cutlass"	0.336532878920431
"587"	587	"female"	"no"	30	"CCCC"	2	22	1	"Anicetus"	"sabre"	0.612377334785249
"588"	588	"female"	"yes"	28	"CCCC"	12	4	3	"Hook"	"banana"	5.78875570216532
"589"	589	"male"	"no"	35	"JSSFP"	4	11	2	"Jack Sparrow"	"banana"	2.99856219020903
"590"	590	"male"	"yes"	23	"CCCC"	14	7	2	"Jack Sparrow"	"cutlass"	0.32624190178467
"591"	591	"male"	"yes"	20	"CCCC"	9	0	1	"Jack Sparrow"	"cutlass"	0.336716446327046
"592"	592	"female"	"yes"	27	"CCCC"	13	2	2	"Lewis Scot"	"cutlass"	0.907969886850208
"593"	593	"male"	"yes"	23	"CCCC"	12	0	7	"Anicetus"	"sabre"	5.07280014427312
"594"	594	"male"	"no"	17	"CCCC"	9	6	1	"Jack Sparrow"	"cutlass"	1.26399665412711
"595"	595	"female"	"yes"	31	"JSSFP"	12	14	2	"Anicetus"	"scimitar"	3.58600791353715
"596"	596	"female"	"yes"	19	"CCCC"	11	1	5	"Edward Low"	"cutlass"	0.747124803575508
"597"	597	"female"	"yes"	21	"CCCC"	9	1	0	"Hook"	"cutlass"	0.270905482466333
"598"	598	"female"	"yes"	24	"CCCC"	10	0	2	"Lewis Scot"	"cutlass"	0.0934057408882314
"599"	599	"female"	"yes"	23	"CCCC"	10	14	2	"Blackbeard"	"cutlass"	0.440290907255195
"600"	600	"female"	"yes"	24	"CCCC"	9	8	2	"Anicetus"	"cutlass"	0.00825768220238388
"601"	601	"male"	"yes"	27	"CCCC"	10	8	2	"Jack Sparrow"	"cutlass"	0.559036178085655
"602"	602	"female"	"yes"	26	"CCCC"	17	1	0	"Anicetus"	"cutlass"	0.188153547351249
"603"	603	"female"	"yes"	28	"CCCC"	11	0	11	"Jack Sparrow"	"cutlass"	0.976665355649722
"604"	604	"male"	"yes"	28	"JSSFP"	9	21	9	"Jack Sparrow"	"cutlass"	0.221958395268302
"605"	605	"male"	"yes"	24	"CCCC"	12	8	11	"Jack Sparrow"	"cutlass"	0.23513358142894
"606"	606	"male"	"yes"	20	"CCCC"	11	7	8	"Jack Sparrow"	"cutlass"	0.134905779559631
"607"	607	"female"	"yes"	30	"JSSFP"	11	6	4	"Anicetus"	"cutlass"	0.497732182884397
"608"	608	"female"	"yes"	43	"JSSFP"	10	14	7	"Blackbeard"	"cutlass"	0.925398221362237
"609"	609	"female"	"yes"	29	"CCCC"	9	11	2	"Anicetus"	"cutlass"	0.603162467647631
"610"	610	"male"	"yes"	24	"CCCC"	10	2	4	"Jack Sparrow"	"cutlass"	0.203941779095993
"611"	611	"male"	"yes"	26	"JSSFP"	14	10	1	"Edward Low"	"cutlass"	0.0416728356503882
"612"	612	"female"	"yes"	34	"JSSFP"	13	21	1	"Blackbeard"	"scimitar"	6.31864506730294
"613"	613	"female"	"yes"	36	"JSSFP"	11	3	1	"Blackbeard"	"cutlass"	0.528348849594414
"614"	614	"male"	"yes"	33	"JSSFP"	10	1	1	"Anicetus"	"cutlass"	0.0587138778242383
"615"	615	"male"	"no"	39	"JSSFP"	5	12	1	"Jack Sparrow"	"banana"	3.06011960668298
"616"	616	"male"	"yes"	26	"CCCC"	14	39	0	"Jack Sparrow"	"cutlass"	0.0484444165509227
"617"	617	"female"	"yes"	38	"JSSFP"	11	3	2	"Edward Low"	"cutlass"	0.835999892896328
"618"	618	"male"	"yes"	39	"JSSFP"	9	3	7	"Jack Sparrow"	"cutlass"	1.01676968153903
"619"	619	"female"	"yes"	31	"JSSFP"	12	3	1	"Jack Sparrow"	"cutlass"	0.723145912025877
"620"	620	"female"	"yes"	25	"CCCC"	13	9	2	"Anicetus"	"cutlass"	0.26067327009514
"621"	621	"male"	"yes"	16	"CCCC"	7	16	2	"Jack Sparrow"	"cutlass"	0.163351006647349
"622"	622	"male"	"no"	30	"CCCC"	4	11	0	"Jack Sparrow"	"cutlass"	0.215690086595714
"623"	623	"female"	"yes"	27	"CCCC"	10	3	2	"Lewis Scot"	"cutlass"	0.665747757790993
"624"	624	"female"	"no"	20	"CCCC"	10	21	0	"Hook"	"sabre"	1.51931328731917
"625"	625	"female"	"yes"	25	"CCCC"	11	4	2	"Edward Low"	"cutlass"	1.26233584009448
"626"	626	"male"	"yes"	31	"JSSFP"	8	10	2	"Jack Sparrow"	"sabre"	4.21458151798352
"627"	627	"other"	"yes"	27	"CCCC"	12	0	1	"Anicetus"	"cutlass"	0.0568280930747278
"628"	628	"male"	"yes"	24	"CCCC"	7	4	1	"Jack Sparrow"	"cutlass"	0.241197702168914
"629"	629	"female"	"yes"	21	"CCCC"	8	11	0	"Hook"	"cutlass"	0.104341020924039
"630"	630	"female"	"yes"	29	"CCCC"	11	8	4	"Anicetus"	"cutlass"	0.21580018743407
"631"	631	"other"	"yes"	26	"CCCC"	9	8	4	"Edward Low"	"cutlass"	1.60370075550867
"632"	632	"female"	"yes"	30	"JSSFP"	10	11	1	"Blackbeard"	"cutlass"	0.473805845805265
"633"	633	"male"	"yes"	28	"JSSFP"	11	6	0	"Jack Sparrow"	"banana"	7.45103673057552
"634"	634	"male"	"yes"	34	"JSSFP"	15	4	3	"Jack Sparrow"	"cutlass"	0.720004207576148
"635"	635	"male"	"yes"	16	"CCCC"	12	0	2	"Jack Sparrow"	"cutlass"	0.0025557546177879
"636"	636	"male"	"yes"	18	"CCCC"	13	12	2	"Jack Sparrow"	"cutlass"	0.778346680427723
"637"	637	"male"	"yes"	26	"CCCC"	8	13	2	"Jack Sparrow"	"cutlass"	3.87257932664311
"638"	638	"male"	"no"	26	"CCCC"	3	1	6	"Edward Low"	"scimitar"	2.67464449925625
"639"	639	"male"	"yes"	16	"CCCC"	10	3	6	"Jack Sparrow"	"cutlass"	0.338614899083041
"640"	640	"female"	"yes"	24	"CCCC"	12	8	1	"Lewis Scot"	"cutlass"	0.267171605373733
"641"	641	"male"	"yes"	30	"JSSFP"	11	0	13	"Blackbeard"	"cutlass"	0.298999205115251
"642"	642	"male"	"yes"	26	"CCCC"	8	9	6	"Jack Sparrow"	"cutlass"	0.143070369376801
"643"	643	"female"	"yes"	29	"CCCC"	14	5	2	"Lewis Scot"	"cutlass"	0.289881831849925
"644"	644	"male"	"no"	20	"CCCC"	4	4	0	"Hook"	"scimitar"	1.24790789614534
"645"	645	"male"	"yes"	6	"CCCC"	12	4	1	"Jack Sparrow"	"cutlass"	0.179086040619154
"646"	646	"female"	"yes"	27	"CCCC"	9	1	3	"Edward Low"	"cutlass"	0.344097397173755
"647"	647	"female"	"yes"	29	"CCCC"	6	16	2	"Blackbeard"	"scimitar"	1.82539625326172
"648"	648	"male"	"no"	26	"CCCC"	8	3	7	"Jack Sparrow"	"banana"	0.589490292522698
"649"	649	"other"	"yes"	29	"JSSFP"	1	3	1	"Hook"	"cutlass"	0.073533405066435
"650"	650	"female"	"yes"	31	"JSSFP"	8	0	4	"Hook"	"cutlass"	0.77802238226571
"651"	651	"male"	"yes"	33	"JSSFP"	12	16	1	"Jack Sparrow"	"banana"	6.70008763268992
"652"	652	"male"	"no"	26	"CCCC"	6	19	3	"Jack Sparrow"	"banana"	1.12669213554473
"653"	653	"female"	"no"	34	"JSSFP"	3	8	0	"Hook"	"sabre"	4.76404708387007
"654"	654	"female"	"yes"	29	"JSSFP"	9	3	7	"Blackbeard"	"scimitar"	4.90119853133212
"655"	655	"male"	"no"	27	"CCCC"	8	19	2	"Jack Sparrow"	"scimitar"	1.49929894585964
"656"	656	"male"	"yes"	22	"CCCC"	8	7	1	"Lewis Scot"	"cutlass"	0.809171234114848
"657"	657	"female"	"yes"	44	"JSSFP"	8	16	6	"Jack Sparrow"	"cutlass"	0.648252725201127
"658"	658	"male"	"yes"	21	"CCCC"	12	1	0	"Jack Sparrow"	"banana"	2.09905441150769
"659"	659	"male"	"yes"	26	"CCCC"	17	7	0	"Jack Sparrow"	"cutlass"	0.135026320640463
"660"	660	"female"	"yes"	35	"JSSFP"	11	3	1	"Lewis Scot"	"cutlass"	1.4285666715963
"661"	661	"other"	"yes"	34	"CCCC"	10	8	2	"Anicetus"	"cutlass"	0.428991400985979
"662"	662	"other"	"yes"	26	"CCCC"	5	10	2	"Blackbeard"	"cutlass"	0.511133496739723
"663"	663	"female"	"yes"	32	"JSSFP"	10	51	6	"Jack Sparrow"	"scimitar"	0.965085434727371
"664"	664	"female"	"yes"	29	"CCCC"	8	12	4	"Anicetus"	"cutlass"	0.606753284201779
"665"	665	"male"	"yes"	23	"CCCC"	10	7	1	"Jack Sparrow"	"scimitar"	2.29644804100294
"666"	666	"female"	"yes"	37	"JSSFP"	17	1	2	"Lewis Scot"	"cutlass"	0.868741606417964
"667"	667	"male"	"yes"	27	"CCCC"	10	6	1	"Jack Sparrow"	"sabre"	3.80860816362902
"668"	668	"other"	"yes"	27	"CCCC"	8	43	2	"Edward Low"	"cutlass"	0.438380556271233
"669"	669	"male"	"yes"	23	"CCCC"	7	1	1	"Jack Sparrow"	"cutlass"	0.49879554159541
"670"	670	"female"	"yes"	32	"JSSFP"	12	0	3	"Anicetus"	"cutlass"	0.239442436140962
"671"	671	"female"	"no"	37	"JSSFP"	8	1	0	"Jack Sparrow"	"sabre"	4.18303052692477
"672"	672	"female"	"yes"	30	"CCCC"	9	2	4	"Lewis Scot"	"cutlass"	0.891825284290701
"673"	673	"female"	"yes"	36	"JSSFP"	6	21	2	"Blackbeard"	"cutlass"	1.31285158560185
"674"	674	"male"	"yes"	30	"CCCC"	14	8	1	"Jack Sparrow"	"cutlass"	0.12567296915222
"675"	675	"female"	"yes"	28	"CCCC"	15	15	3	"Anicetus"	"cutlass"	3.19595574499355
"676"	676	"female"	"no"	36	"JSSFP"	8	12	5	"Hook"	"sabre"	2.20458020843271
"677"	677	"female"	"yes"	21	"CCCC"	10	1	2	"Edward Low"	"cutlass"	0.776166985284762
"678"	678	"female"	"yes"	34	"JSSFP"	6	0	4	"Lewis Scot"	"cutlass"	0.593093285272762
"679"	679	"male"	"yes"	19	"CCCC"	6	5	3	"Jack Sparrow"	"cutlass"	0.54430828077887
"680"	680	"male"	"yes"	25	"CCCC"	9	5	1	"Jack Sparrow"	"cutlass"	1.02960536251181
"681"	681	"male"	"yes"	23	"CCCC"	11	30	8	"Jack Sparrow"	"sabre"	2.3433068889966
"682"	682	"female"	"yes"	36	"JSSFP"	12	28	4	"Edward Low"	"cutlass"	1.5172867464511
"683"	683	"male"	"yes"	24	"CCCC"	12	5	2	"Jack Sparrow"	"cutlass"	0.458410724505603
"684"	684	"female"	"yes"	36	"JSSFP"	17	12	0	"Jack Sparrow"	"cutlass"	0.529878024445439
"685"	685	"female"	"yes"	30	"CCCC"	13	2	3	"Edward Low"	"cutlass"	0.573851387572296
"686"	686	"male"	"yes"	31	"JSSFP"	7	7	5	"Anicetus"	"scimitar"	4.37428531835559
"687"	687	"male"	"yes"	23	"CCCC"	9	3	1	"Jack Sparrow"	"cutlass"	0.159914973453871
"688"	688	"male"	"no"	23	"CCCC"	4	8	7	"Jack Sparrow"	"banana"	0.925245520693616
"689"	689	"female"	"yes"	39	"JSSFP"	10	14	1	"Jack Sparrow"	"sabre"	0.143450268822871
"690"	690	"other"	"yes"	25	"CCCC"	6	0	0	"Blackbeard"	"cutlass"	1.34875310460611
"691"	691	"male"	"yes"	23	"CCCC"	13	5	4	"Edward Low"	"cutlass"	0.315203322592761
"692"	692	"female"	"yes"	35	"JSSFP"	8	21	2	"Hook"	"cutlass"	2.59467520155855
"693"	693	"female"	"no"	33	"JSSFP"	9	14	0	"Anicetus"	"sabre"	2.35496436100691
"694"	694	"female"	"yes"	28	"CCCC"	7	13	2	"Blackbeard"	"cutlass"	0.279047205694951
"695"	695	"male"	"yes"	27	"CCCC"	12	10	3	"Jack Sparrow"	"cutlass"	0.134443772381527
"696"	696	"male"	"yes"	24	"CCCC"	8	2	2	"Edward Low"	"cutlass"	0.180015124497004
"697"	697	"male"	"no"	19	"CCCC"	4	1	2	"Lewis Scot"	"scimitar"	1.66841992985223
"698"	698	"male"	"yes"	16	"CCCC"	11	1	1	"Jack Sparrow"	"cutlass"	0.861682842342936
"699"	699	"male"	"yes"	30	"CCCC"	17	5	6	"Hook"	"cutlass"	1.10674170888366
"700"	700	"male"	"yes"	18	"CCCC"	11	2	1	"Jack Sparrow"	"cutlass"	0.065402543756673
"701"	701	"female"	"yes"	27	"CCCC"	7	7	13	"Blackbeard"	"cutlass"	0.267204019473866
"702"	702	"female"	"yes"	32	"JSSFP"	8	1	0	"Blackbeard"	"cutlass"	0.679317302083352
"703"	703	"female"	"yes"	28	"CCCC"	11	8	0	"Hook"	"cutlass"	0.0230951720732264
"704"	704	"male"	"yes"	18	"CCCC"	13	12	0	"Jack Sparrow"	"cutlass"	0.0617352861445397
"705"	705	"female"	"no"	26	"CCCC"	10	1	2	"Anicetus"	"sabre"	1.08036556854854
"706"	706	"female"	"yes"	21	"CCCC"	8	6	0	"Edward Low"	"cutlass"	0.0589484273220391
"707"	707	"male"	"yes"	26	"CCCC"	13	9	4	"Jack Sparrow"	"cutlass"	0.914810839987934
"708"	708	"female"	"yes"	19	"CCCC"	13	1	2	"Lewis Scot"	"cutlass"	0.838766985663034
"709"	709	"female"	"yes"	20	"CCCC"	7	1	3	"Jack Sparrow"	"cutlass"	0.0302730291526376
"710"	710	"male"	"yes"	31	"JSSFP"	11	6	3	"Jack Sparrow"	"cutlass"	0.383748076856136
"711"	711	"female"	"yes"	26	"CCCC"	11	6	4	"Blackbeard"	"cutlass"	0.700120720404022
"712"	712	"male"	"yes"	22	"CCCC"	6	3	1	"Jack Sparrow"	"cutlass"	0.25131052510787
"713"	713	"female"	"yes"	34	"JSSFP"	10	10	1	"Anicetus"	"cutlass"	0.247591304942034
"714"	714	"male"	"yes"	27	"CCCC"	14	20	3	"Jack Sparrow"	"banana"	9.72711979802208
"715"	715	"female"	"yes"	30	"JSSFP"	12	5	1	"Anicetus"	"cutlass"	1.46731831474735
"716"	716	"male"	"yes"	21	"CCCC"	10	7	0	"Jack Sparrow"	"cutlass"	1.39018404381619
"717"	717	"male"	"yes"	27	"CCCC"	12	4	7	"Jack Sparrow"	"cutlass"	0.217462112085452
"718"	718	"female"	"yes"	23	"CCCC"	13	3	1	"Anicetus"	"cutlass"	0.483415255995289
"719"	719	"other"	"yes"	22	"CCCC"	12	2	2	"Lewis Scot"	"cutlass"	0.36307774480763
"720"	720	"female"	"yes"	27	"CCCC"	12	2	0	"Jack Sparrow"	"cutlass"	1.2973111308586
"721"	721	"female"	"yes"	38	"JSSFP"	8	13	19	"Anicetus"	"cutlass"	0.11512606870383
"722"	722	"female"	"yes"	39	"JSSFP"	9	1	3	"Edward Low"	"cutlass"	0.595960302330498
"723"	723	"male"	"yes"	29	"CCCC"	4	2	5	"Jack Sparrow"	"cutlass"	0.23378362475303
"724"	724	"female"	"yes"	29	"CCCC"	15	1	1	"Jack Sparrow"	"cutlass"	0.165891971555538
"725"	725	"male"	"yes"	23	"CCCC"	7	1	0	"Jack Sparrow"	"cutlass"	0.379674895375501
"726"	726	"female"	"yes"	30	"CCCC"	8	14	1	"Hook"	"scimitar"	13.2109494594144
"727"	727	"male"	"yes"	23	"CCCC"	10	2	3	"Blackbeard"	"cutlass"	0.0161530260861955
"728"	728	"female"	"yes"	23	"CCCC"	8	0	1	"Lewis Scot"	"cutlass"	1.11797703711731
"729"	729	"female"	"no"	37	"JSSFP"	5	6	1	"Jack Sparrow"	"sabre"	0.767528149964554
"730"	730	"male"	"yes"	24	"CCCC"	5	8	2	"Jack Sparrow"	"cutlass"	0.252700709388591
"731"	731	"female"	"no"	27	"CCCC"	2	3	0	"Anicetus"	"banana"	0.0107576472804299
"732"	732	"female"	"yes"	29	"CCCC"	13	10	1	"Anicetus"	"cutlass"	1.90547531925815
"733"	733	"male"	"yes"	28	"CCCC"	13	5	2	"Jack Sparrow"	"cutlass"	0.796506004381746
"734"	734	"female"	"yes"	33	"JSSFP"	15	5	1	"Anicetus"	"cutlass"	0.851011066671282
"735"	735	"female"	"yes"	26	"CCCC"	10	10	1	"Lewis Scot"	"cutlass"	1.08542962657582
"736"	736	"male"	"yes"	22	"CCCC"	5	5	5	"Edward Low"	"cutlass"	0.124063724140748
"737"	737	"male"	"yes"	12	"CCCC"	7	1	1	"Jack Sparrow"	"cutlass"	1.12156053184868
"738"	738	"female"	"no"	39	"JSSFP"	5	6	8	"Blackbeard"	"sabre"	1.56465145221099
"739"	739	"male"	"yes"	35	"JSSFP"	12	6	1	"Anicetus"	"banana"	10.0644853345195
"740"	740	"male"	"yes"	22	"CCCC"	8	18	3	"Jack Sparrow"	"cutlass"	0.231765466451179
"741"	741	"male"	"yes"	35	"JSSFP"	10	14	1	"Jack Sparrow"	"cutlass"	0.0813804790959693
"742"	742	"female"	"yes"	28	"CCCC"	10	17	2	"Edward Low"	"cutlass"	0.695129802307867
"743"	743	"male"	"no"	28	"CCCC"	7	7	1	"Jack Sparrow"	"sabre"	2.77951981860318
"744"	744	"female"	"yes"	29	"CCCC"	13	9	0	"Blackbeard"	"cutlass"	0.0876597571186721
"745"	745	"male"	"yes"	23	"CCCC"	9	9	3	"Jack Sparrow"	"cutlass"	1.34908571947871
"746"	746	"female"	"no"	29	"CCCC"	7	4	2	"Blackbeard"	"scimitar"	2.79233813892706
"747"	747	"male"	"no"	22	"CCCC"	4	5	4	"Hook"	"scimitar"	0.829212042347839
"748"	748	"female"	"yes"	22	"CCCC"	10	5	0	"Lewis Scot"	"cutlass"	0.292878754262347
"749"	749	"male"	"yes"	26	"CCCC"	12	9	6	"Blackbeard"	"cutlass"	1.41652526209636
"750"	750	"female"	"yes"	21	"CCCC"	5	3	3	"Blackbeard"	"cutlass"	1.61486126823856
"751"	751	"female"	"yes"	24	"CCCC"	8	2	0	"Lewis Scot"	"cutlass"	0.0637231418643648
"752"	752	"male"	"yes"	27	"CCCC"	10	4	13	"Jack Sparrow"	"cutlass"	0.249435513396747
"753"	753	"male"	"yes"	22	"CCCC"	13	24	0	"Jack Sparrow"	"cutlass"	1.35779744821174
"754"	754	"male"	"yes"	16	"CCCC"	6	1	1	"Jack Sparrow"	"cutlass"	1.34480152425776
"755"	755	"male"	"yes"	21	"CCCC"	14	7	4	"Jack Sparrow"	"cutlass"	0.0524151214631274
"756"	756	"female"	"yes"	15	"CCCC"	8	14	0	"Hook"	"cutlass"	0.540595506291658
"757"	757	"male"	"yes"	28	"CCCC"	10	7	3	"Jack Sparrow"	"cutlass"	0.491654233490623
"758"	758	"female"	"yes"	32	"JSSFP"	15	1	0	"Anicetus"	"cutlass"	0.616709641154677
"759"	759	"female"	"yes"	30	"CCCC"	10	11	7	"Hook"	"scimitar"	19.0445764631707
"760"	760	"male"	"yes"	28	"CCCC"	10	4	0	"Jack Sparrow"	"cutlass"	1.61093444439156
"761"	761	"female"	"no"	25	"CCCC"	8	2	0	"Anicetus"	"sabre"	0.208468717110314
