"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests"	"parrots"	"favorite.pirate"	"sword.type"	"sword.time"	"eyepatch"	"beard.length"	"fav.pixar"
"441"	441	"female"	"yes"	31	"JSSFP"	9	12	1	"Hook"	"cutlass"	0.44	1	0	"WALL-E"
"442"	442	"female"	"yes"	25	"CCCC"	9	1	3	"Hook"	"cutlass"	0.04	1	1	"Inside Out"
"443"	443	"female"	"yes"	32	"CCCC"	9	7	5	"Anicetus"	"cutlass"	0.2	1	1	"Inside Out"
"444"	444	"female"	"yes"	27	"CCCC"	10	8	6	"Blackbeard"	"cutlass"	0.33	1	0	"Inside Out"
"445"	445	"female"	"yes"	39	"JSSFP"	12	3	6	"Anicetus"	"cutlass"	0.25	1	1	"Inside Out"
"446"	446	"female"	"yes"	27	"CCCC"	8	4	2	"Anicetus"	"cutlass"	1.18	1	1	"Inside Out"
"447"	447	"female"	"yes"	28	"CCCC"	11	26	9	"Jack Sparrow"	"cutlass"	0.16	0	0	"Finding Nemo"
"448"	448	"male"	"yes"	28	"CCCC"	7	8	0	"Lewis Scot"	"cutlass"	0.04	1	19	"Inside Out"
"449"	449	"female"	"yes"	27	"CCCC"	9	8	4	"Edward Low"	"cutlass"	1.71	0	0	"Up"
"450"	450	"female"	"yes"	20	"CCCC"	6	2	3	"Hook"	"cutlass"	0.15	0	0	"Finding Nemo"
"451"	451	"male"	"yes"	32	"JSSFP"	7	15	2	"Jack Sparrow"	"cutlass"	0.28	0	2	"Finding Nemo"
"452"	452	"female"	"yes"	31	"JSSFP"	12	1	1	"Hook"	"cutlass"	0.4	1	0	"Inside Out"
"453"	453	"female"	"yes"	39	"JSSFP"	6	4	3	"Hook"	NA	0.31	0	0	"Brave"
"454"	454	"female"	"yes"	26	"CCCC"	7	24	1	"Anicetus"	"cutlass"	0.14	1	0	"Inside Out"
"455"	455	"male"	"yes"	36	NA	13	27	11	"Lewis Scot"	"cutlass"	0.11	1	16	"Inside Out"
"456"	456	"female"	"yes"	29	"CCCC"	4	5	1	"Hook"	"cutlass"	0.09	0	0	"Monsters, Inc."
"457"	457	"male"	"yes"	25	"CCCC"	10	3	1	"Jack Sparrow"	"cutlass"	0.03	1	17	"The Incredibles"
"458"	458	"male"	"yes"	18	"CCCC"	15	4	1	"Jack Sparrow"	"cutlass"	0.14	1	26	"Inside Out"
"459"	459	"female"	"yes"	23	"CCCC"	7	0	4	"Edward Low"	"cutlass"	0.44	0	0	"Toy Story"
"460"	460	"male"	"yes"	24	"CCCC"	15	7	8	"Lewis Scot"	"cutlass"	0.04	1	27	"WALL-E"
"461"	461	"female"	"yes"	23	"CCCC"	15	21	5	"Edward Low"	"sabre"	3.37	1	1	"Monsters University"
"462"	462	"female"	"yes"	26	"JSSFP"	12	5	2	"Hook"	"cutlass"	0.2	1	0	"Inside Out"
"463"	463	"male"	"yes"	17	"CCCC"	12	9	4	"Jack Sparrow"	"cutlass"	0.45	1	29	"Inside Out"
"464"	464	"female"	"yes"	32	"JSSFP"	5	11	1	"Hook"	"cutlass"	2.01	0	0	"Up"
"465"	465	"other"	"yes"	26	"CCCC"	9	4	7	"Anicetus"	"sabre"	0.01	1	16	"Inside Out"
"466"	466	"male"	"yes"	17	"CCCC"	5	0	0	"Jack Sparrow"	"cutlass"	0.36	1	10	"Inside Out"
"467"	467	"female"	"yes"	30	"CCCC"	3	20	6	"Edward Low"	"cutlass"	0.38	1	0	"Inside Out"
"468"	468	"female"	"yes"	25	"CCCC"	10	9	0	"Lewis Scot"	"cutlass"	0.26	1	0	"Monsters University"
"469"	469	"female"	"no"	27	"CCCC"	4	0	0	"Blackbeard"	"banana"	8.76	1	1	"The Incredibles"
"470"	470	"male"	"yes"	29	"CCCC"	13	13	11	"Jack Sparrow"	"cutlass"	1.51	1	29	"Inside Out"
"471"	471	"female"	"yes"	27	"CCCC"	6	15	0	"Lewis Scot"	"cutlass"	0.73	1	2	"Inside Out"
"472"	472	"male"	"yes"	31	"JSSFP"	8	4	2	"Jack Sparrow"	"cutlass"	0.34	1	13	"Inside Out"
"473"	473	"female"	"yes"	27	"CCCC"	8	0	1	"Hook"	"cutlass"	0.15	1	0	"Inside Out"
"474"	474	"female"	"yes"	33	"JSSFP"	11	12	5	"Jack Sparrow"	"cutlass"	0.3	1	0	"Inside Out"
"475"	475	"male"	"yes"	32	"CCCC"	15	11	0	"Anicetus"	"cutlass"	1.37	1	23	"Monsters University"
"476"	476	"male"	"yes"	26	"CCCC"	12	7	10	"Jack Sparrow"	"cutlass"	0.38	1	23	"Inside Out"
"477"	477	"male"	"yes"	30	"JSSFP"	7	0	1	"Jack Sparrow"	"cutlass"	0.55	1	14	"Inside Out"
"478"	478	"male"	"no"	32	"JSSFP"	3	15	3	"Hook"	"sabre"	1.31	1	13	"The Incredibles"
"479"	479	"female"	"yes"	35	"JSSFP"	9	30	6	"Blackbeard"	"cutlass"	0.14	1	2	"Brave"
"480"	480	"female"	"yes"	40	"JSSFP"	9	10	4	"Edward Low"	"cutlass"	0.3	1	0	"Inside Out"
"481"	481	"male"	"no"	17	"CCCC"	9	3	2	"Jack Sparrow"	"sabre"	4.79	1	23	"A Bug's Life"
"482"	482	"female"	"yes"	27	"CCCC"	12	9	2	"Hook"	"cutlass"	1.45	1	2	"The Incredibles"
"483"	483	"female"	"yes"	24	"CCCC"	9	4	3	"Blackbeard"	"cutlass"	0.26	1	0	"Monsters University"
"484"	484	"female"	"no"	999	"JSSFP"	7	24	0	"Jack Sparrow"	"sabre"	7.47	0	0	"Finding Nemo"
"485"	485	"male"	"yes"	11	"CCCC"	9	3	2	"Jack Sparrow"	"cutlass"	1.01	1	16	"Up"
"486"	486	"male"	"yes"	27	"CCCC"	11	3	3	"Jack Sparrow"	"cutlass"	1.17	1	23	"Inside Out"
"487"	487	"male"	"yes"	29	"JSSFP"	12	0	1	"Jack Sparrow"	"cutlass"	1.03	0	35	"Finding Nemo"
"488"	488	"other"	"yes"	32	"JSSFP"	10	0	5	"Blackbeard"	"cutlass"	1.92	1	14	"Inside Out"
"489"	489	"male"	"yes"	18	"CCCC"	8	3	0	"Jack Sparrow"	"cutlass"	0.85	0	15	"Finding Nemo"
"490"	490	"male"	"yes"	36	"JSSFP"	11	16	7	"Jack Sparrow"	"cutlass"	1.08	0	27	"Finding Nemo"
"491"	491	"male"	"yes"	21	"CCCC"	13	5	2	"Edward Low"	"cutlass"	0.45	1	29	"Inside Out"
"492"	492	"female"	"sometimes"	33	"CCCC"	5	19	7	"Jack Sparrow"	"cutlass"	1.4	0	0	"Toy Story 2"
"493"	493	"female"	"yes"	29	"CCCC"	3	6	0	"Hook"	"cutlass"	0.35	0	1	"A Bug's Life"
"494"	494	"female"	"yes"	29	"CCCC"	12	11	1	"Jack Sparrow"	"cutlass"	0.03	0	1	"Monsters, Inc."
"495"	495	"male"	"yes"	24	"CCCC"	10	7	2	"Blackbeard"	"cutlass"	0.16	0	25	"The Incredibles"
"496"	496	"female"	"yes"	28	"CCCC"	15	2	0	"Edward Low"	"cutlass"	2.05	1	0	"Brave"
"497"	497	"female"	"yes"	26	"CCCC"	12	3	2	"Anicetus"	"cutlass"	0.42	0	1	"Toy Story 2"
"498"	498	"female"	"yes"	31	"JSSFP"	NA	0	4	"Blackbeard"	"cutlass"	0.12	1	0	"The Incredibles"
"499"	499	"female"	"yes"	39	"JSSFP"	14	30	1	"Lewis Scot"	"cutlass"	1.06	1	0	"Inside Out"
"500"	500	"male"	"yes"	29	"CCCC"	9	1	1	"Hook"	"cutlass"	0.69	1	9	"Inside Out"
"501"	501	"male"	"yes"	29	"CCCC"	13	12	0	"Hook"	"cutlass"	0.46	0	26	"Finding Nemo"
"502"	502	"female"	"yes"	28	"CCCC"	5	6	6	"Edward Low"	"cutlass"	1.03	1	0	"Inside Out"
"503"	503	"female"	"yes"	35	NA	10	1	5	"Lewis Scot"	"cutlass"	0	1	0	"Toy Story 3"
"504"	504	"female"	"yes"	33	"JSSFP"	14	7263	3	"Edward Low"	"cutlass"	0.75	1	1	"Inside Out"
"505"	505	"male"	"yes"	22	"CCCC"	10	7	4	"Lewis Scot"	"cutlass"	0.96	0	14	"WALL-E"
"506"	506	"female"	"yes"	37	"JSSFP"	14	10	0	"Anicetus"	"cutlass"	2.07	1	1	"Toy Story 2"
"507"	507	"male"	"yes"	31	"JSSFP"	14	7	3	"Blackbeard"	"cutlass"	0.09	0	24	"Toy Story"
"508"	508	"male"	"yes"	25	"CCCC"	0	7	1	"Jack Sparrow"	"cutlass"	0.49	0	7	"Finding Nemo"
"509"	509	"other"	"sometimes"	28	"CCCC"	9	7	2	"Edward Low"	"cutlass"	1.12	1	10	"Monsters University"
"510"	510	"female"	"yes"	32	"JSSFP"	10	9	5	"Anicetus"	"cutlass"	0.04	1	0	"Inside Out"
"511"	511	"male"	"yes"	22	"CCCC"	7	4	1	"Jack Sparrow"	"cutlass"	1.8	1	30	"WALL-E"
"512"	512	"female"	"yes"	26	"CCCC"	9	14	4	"Hook"	"cutlass"	0.28	1	0	"Toy Story 3"
"513"	513	"female"	"yes"	30	"JSSFP"	11	2	2	"Hook"	"cutlass"	0.56	1	1	"Inside Out"
"514"	514	"male"	"yes"	34	"JSSFP"	5	14	5	"Jack Sparrow"	"cutlass"	1.15	0	17	"Brave"
"515"	515	"female"	"no"	26	"CCCC"	8	6	7	"Jack Sparrow"	"sabre"	1.78	1	0	"Inside Out"
"516"	516	"female"	"yes"	38	"JSSFP"	12	3	4	"Hook"	"scimitar"	2.12	1	0	"Inside Out"
"517"	517	"female"	"no"	23	"CCCC"	7	6	4	"Anicetus"	"banana"	4.26	1	0	"Monsters University"
"518"	518	"female"	"yes"	30	"CCCC"	11	2	8	"Anicetus"	"scimitar"	12.22	1	0	"Brave"
"519"	519	"male"	"no"	26	"CCCC"	0	0	3	"Jack Sparrow"	"sabre"	7.3	1	13	"Inside Out"
"520"	520	"male"	"no"	20	"CCCC"	5	1	8	"Jack Sparrow"	"cutlass"	0.28	1	12	"Brave"
"521"	521	"female"	"yes"	32	"JSSFP"	11	14	15	"Edward Low"	"cutlass"	1.27	1	1	"WALL-E"
"522"	522	"female"	"yes"	30	"JSSFP"	11	6	1	"Anicetus"	"cutlass"	0.92	1	0	"A Bug's Life"
"523"	523	"female"	"yes"	33	NA	7	5	5	"Lewis Scot"	"cutlass"	0.77	1	0	"Brave"
"524"	524	"male"	"no"	26	"CCCC"	7	0	4	"Jack Sparrow"	"sabre"	3.87	1	19	"WALL-E"
"525"	525	"female"	"yes"	29	"CCCC"	8	4	6	"Edward Low"	"cutlass"	0.17	0	0	"The Incredibles"
"526"	526	"male"	"yes"	18	"CCCC"	7	7	4	"Jack Sparrow"	"cutlass"	0.26	1	20	"Toy Story"
"527"	527	"male"	"no"	20	"CCCC"	0	0	762	"Hook"	"sabre"	1.38	0	8	"Finding Nemo"
"528"	528	NA	"yes"	37	"JSSFP"	11	14	7	"Blackbeard"	"cutlass"	0.02	1	0	"Inside Out"
"529"	529	"male"	"no"	26	"CCCC"	4	1	1	"Hook"	"scimitar"	10.51	1	14	"The Incredibles"
"530"	530	"female"	"no"	33	"JSSFP"	2	4	1	"Anicetus"	"sabre"	5.4	0	1	"Finding Nemo"
"531"	531	"female"	"yes"	34	"JSSFP"	8	9	2	"your mom"	"cutlass"	0.84	1	0	"WALL-E"
"532"	532	"male"	"yes"	24	"CCCC"	10	8452	3	"Jack Sparrow"	"cutlass"	1.84	1	28	"The Incredibles"
"533"	533	"female"	"yes"	33	"JSSFP"	5	9	3	"Blackbeard"	"scimitar"	5.37	1	0	"Monsters University"
"534"	534	"male"	"yes"	36	"JSSFP"	8	4	3	"Edward Low"	"cutlass"	0.7	0	18	"Up"
"535"	535	"female"	"yes"	36	"JSSFP"	12	1	7	"Anicetus"	"cutlass"	1.93	1	2	"The Incredibles"
"536"	536	"female"	"no"	33	"JSSFP"	3	0	0	"Lewis Scot"	"scimitar"	1.39	1	1	"Monsters University"
"537"	537	"male"	"yes"	18	"CCCC"	10	2	0	"Jack Sparrow"	"cutlass"	0.4	1	22	"Inside Out"
"538"	538	"male"	"yes"	19	"CCCC"	6	6	0	"Jack Sparrow"	"cutlass"	0.08	1	22	"Up"
"539"	539	"male"	"yes"	20	"CCCC"	8	3	0	"Edward Low"	"scimitar"	11.21	1	25	"Inside Out"
"540"	540	"male"	"yes"	25	"CCCC"	15	12	1	"Jack Sparrow"	"cutlass"	0.92	0	27	"Finding Nemo"
"541"	541	"male"	"yes"	30	"CCCC"	6	5	2	"Jack Sparrow"	"cutlass"	1.72	1	8	"Monsters University"
"542"	542	"female"	"yes"	29	"CCCC"	10	7	1	"Lewis Scot"	"cutlass"	0.21	1	0	"Inside Out"
"543"	543	"other"	"yes"	32	"JSSFP"	12	1	4	"Edward Low"	"cutlass"	0.08	1	6	"Inside Out"
"544"	544	"female"	"yes"	28	"CCCC"	10	15	3	"Hook"	"cutlass"	0.36	1	0	"Toy Story"
"545"	545	"female"	"yes"	26	"CCCC"	8	2	1	"Jack Sparrow"	"cutlass"	1.09	1	1	"Inside Out"
"546"	546	"male"	"yes"	36	"JSSFP"	12	3	22	"Edward Low"	"cutlass"	0.38	1	19	"Up"
"547"	547	"yes please!"	"yes"	29	"CCCC"	9	7	7	"Blackbeard"	"cutlass"	0.84	1	0	"Toy Story"
"548"	548	"female"	"yes"	29	"CCCC"	13	12	1	"Blackbeard"	"cutlass"	0.65	0	0	"Monsters University"
"549"	549	"male"	"yes"	31	"JSSFP"	11	10	2	"Jack Sparrow"	"cutlass"	0.53	1	20	"Monsters, Inc."
"550"	550	"female"	"yes"	30	"JSSFP"	10	5	3	"Edward Low"	"cutlass"	1	0	2	"Finding Nemo"
"551"	551	"female"	"yes"	28	"CCCC"	8	2	1	"Edward Low"	"cutlass"	0.54	0	0	"Up"
"552"	552	"female"	"yes"	20	"CCCC"	8	11	5	"Lewis Scot"	"cutlass"	0.66	NA	0	"Toy Story"
"553"	553	"male"	"no"	24	"CCCC"	5	5	0	"Blackbeard"	"scimitar"	1.74	0	20	"Finding Nemo"
"554"	554	"female"	"yes"	33	"JSSFP"	12	1	2	"Edward Low"	"cutlass"	0.29	1	0	"Inside Out"
"555"	555	"male"	"yes"	27	"CCCC"	13	12	1	"Jack Sparrow"	"cutlass"	0.84	1	23	"Inside Out"
"556"	556	"female"	"yes"	25	"CCCC"	9	3	6	"Jack Sparrow"	"cutlass"	1.01	1	0	"Inside Out"
"557"	557	"female"	"yes"	34	"JSSFP"	10	5	1	"Lewis Scot"	"cutlass"	0.27	1	1	"Inside Out"
"558"	558	"female"	"yes"	31	"JSSFP"	12	2	3	"Anicetus"	"cutlass"	0.17	1	0	"Inside Out"
"559"	559	"male"	"yes"	23	"CCCC"	9	1	0	"Jack Sparrow"	"cutlass"	0.48	0	20	"Toy Story"
"560"	560	"female"	"yes"	33	"JSSFP"	13	10	4	"Edward Low"	"cutlass"	1.41	1	1	"Inside Out"
"561"	561	"female"	"yes"	34	"JSSFP"	15	2	2	"Edward Low"	"cutlass"	0.19	0	0	"Up"
"562"	562	"other"	"yes"	26	"CCCC"	5	3	929	"Hook"	"cutlass"	0.21	0	1	"Finding Nemo"
"563"	563	"female"	"yes"	28	"CCCC"	9	11	0	"Edward Low"	"cutlass"	0.43	1	1	"Inside Out"
"564"	564	"female"	"yes"	37	"JSSFP"	9	7	1	"Blackbeard"	"cutlass"	1.55	1	0	"Inside Out"
"565"	565	"female"	"yes"	40	"JSSFP"	16	9	1	"Anicetus"	"cutlass"	0.45	1	0	"Inside Out"
"566"	566	"male"	"yes"	20	"CCCC"	16	2	2	"Hook"	"cutlass"	0.6	1	16	"Toy Story 2"
"567"	567	"other"	"yes"	29	"CCCC"	11	3	4	"Lewis Scot"	"cutlass"	0.24	1	12	"Monsters, Inc."
"568"	568	"male"	"yes"	21	"CCCC"	10	3	0	"Jack Sparrow"	"cutlass"	0.69	1	16	"Inside Out"
"569"	569	"male"	"yes"	22	"CCCC"	12	2	9	"Jack Sparrow"	"cutlass"	1.02	1	16	"Inside Out"
"570"	570	"other"	"yes"	28	"CCCC"	9	27	1	"Lewis Scot"	"cutlass"	0.87	1	9	"Inside Out"
"571"	571	"female"	"yes"	29	"CCCC"	10	6	0	"Hook"	"cutlass"	0.84	1	0	"Inside Out"
"572"	572	"female"	"yes"	34	"JSSFP"	9	18	4	"Blackbeard"	"cutlass"	0.97	9	1	"Up"
"573"	573	"male"	"yes"	25	"CCCC"	7	10	7	"Jack Sparrow"	"cutlass"	3.5	1	11	"Monsters University"
"574"	574	"male"	"yes"	31	"JSSFP"	10	4	1	"Jack Sparrow"	"cutlass"	0.13	1	29	"WALL-E"
"575"	575	"female"	"yes"	28	"CCCC"	13	4	0	"Hook"	"cutlass"	1.14	1	1	"Toy Story"
"576"	576	"male"	"yes"	32	"JSSFP"	8	1	5	"Jack Sparrow"	"cutlass"	0.1	1	20	"Inside Out"
"577"	577	"male"	"yes"	21	"CCCC"	8	3	0	"Hook"	"cutlass"	1.19	0	20	"Finding Nemo"
"578"	578	"male"	"yes"	24	"CCCC"	8	5	0	"Jack Sparrow"	"cutlass"	0.8	0	22	"The Incredibles"
"579"	579	"female"	"yes"	29	"CCCC"	8	6	5	"Anicetus"	"cutlass"	0.18	1	0	"Inside Out"
"580"	580	"male"	"yes"	23	"CCCC"	13	21	4	"Jack Sparrow"	"cutlass"	0.04	1	23	"Toy Story 2"
"581"	581	"female"	"no"	29	"CCCC"	1	2	1	"Blackbeard"	"cutlass"	0.38	1	1	"Inside Out"
"582"	582	"other"	"yes"	29	"CCCC"	11	7	600	"Anicetus"	"cutlass"	0.71	1	11	"Inside Out"
"583"	583	"male"	"yes"	28	"CCCC"	10	9	3	"Jack Sparrow"	"cutlass"	0.29	1	14	"Inside Out"
"584"	584	"male"	"yes"	23	"CCCC"	12	7	5	"Blackbeard"	"cutlass"	0.55	1	29	"The Incredibles"
"585"	585	"female"	"yes"	29	"CCCC"	8	14	3	"your mom"	"sabre"	5.27	5	0	"Toy Story"
"586"	586	"female"	"yes"	33	"JSSFP"	8	11	11	"Jack Sparrow"	"cutlass"	0.25	1	1	"Inside Out"
"587"	587	"male"	"yes"	33	"CCCC"	4	5	11	"Hook"	"cutlass"	0.47	1	10	"Inside Out"
"588"	588	"female"	"yes"	17	"CCCC"	12	8	2	"Edward Low"	"cutlass"	0.53	1	0	"Inside Out"
"589"	589	"male"	"yes"	29	"CCCC"	10	11	1	"Hook"	"cutlass"	0.11	1	16	"Inside Out"
"590"	590	"male"	"yes"	28	"CCCC"	13	3	2	"Jack Sparrow"	"cutlass"	0.13	1	24	"Inside Out"
"591"	591	"male"	"yes"	36	"JSSFP"	15	6	2	"Jack Sparrow"	"cutlass"	0.78	1	30	"Inside Out"
"592"	592	"female"	"yes"	34	"JSSFP"	8	2	1	"Edward Low"	"cutlass"	1.09	1	2	"The Incredibles"
"593"	593	"female"	"yes"	25	"CCCC"	7	0	5	"Anicetus"	"cutlass"	1.04	1	0	"Toy Story 2"
"594"	594	"female"	"yes"	29	"CCCC"	12	3	1	"Lewis Scot"	"cutlass"	1.8	0	2	"Finding Nemo"
"595"	595	"female"	"yes"	30	"JSSFP"	14	7	3	"Lewis Scot"	"cutlass"	0.78	1	0	"Inside Out"
"596"	596	"male"	"yes"	16	"CCCC"	10	6	5	"Jack Sparrow"	"cutlass"	3.54	1	24	"The Incredibles"
"597"	597	"male"	"yes"	27	"CCCC"	11	NA	6	"Jack Sparrow"	"cutlass"	1.78	0	24	"Finding Nemo"
"598"	598	"male"	"yes"	24	"CCCC"	9	1	1	"Jack Sparrow"	"cutlass"	0.2	0	17	"Monsters University"
"599"	599	"male"	"yes"	25	"CCCC"	9	15	3	"Jack Sparrow"	"cutlass"	0.32	0	22	"Finding Nemo"
"600"	600	"female"	"yes"	35	"JSSFP"	13	3	0	"Anicetus"	"scimitar"	5.15	1	1	"Cars"
"601"	601	"male"	"yes"	23	"CCCC"	12	3	2	"Jack Sparrow"	"cutlass"	2.7	1	18	"Up"
"602"	602	"female"	"yes"	34	"JSSFP"	5	15	3	"Edward Low"	"cutlass"	0.33	0	0	"Up"
"603"	603	"male"	"yes"	25	"CCCC"	10	11	1	"Jack Sparrow"	"cutlass"	1.06	1	20	"WALL-E"
"604"	604	"male"	"yes"	22	"CCCC"	15	1	10	"Jack Sparrow"	"cutlass"	0.41	1	27	"Ratatouille"
"605"	605	"female"	"yes"	0	"JSSFP"	15	12	1	"Anicetus"	"cutlass"	0.15	1	1	"Monsters University"
"606"	606	"male"	"yes"	20	"CCCC"	12	1	0	"Jack Sparrow"	"cutlass"	0.42	0	25	"Up"
"607"	607	"male"	"yes"	22	"CCCC"	10	6	1	"Jack Sparrow"	"cutlass"	0.01	0	24	"Cars 2"
"608"	608	"female"	"yes"	28	"CCCC"	7	0	1	"Blackbeard"	"cutlass"	3.04	7	1	"Up"
"609"	609	"male"	"yes"	27	"CCCC"	11	0	2	"Jack Sparrow"	"cutlass"	0.01	1	34	"Inside Out"
"610"	610	"male"	"no"	25	NA	7	10	2	"Jack Sparrow"	"sabre"	1.62	0	20	"Cars 2"
"611"	611	"female"	"yes"	33	NA	9	3	3	"Hook"	"cutlass"	1.56	1	0	"Cars"
"612"	612	"male"	"yes"	28	"CCCC"	11	8	1	"Blackbeard"	"cutlass"	0.01	1	15	"The Incredibles"
"613"	613	"other"	"no"	31	"JSSFP"	0	9	3	"Anicetus"	"sabre"	3.18	0	5	"Finding Nemo"
"614"	614	"female"	"no"	37	"JSSFP"	4	1	7	"Lewis Scot"	"sabre"	2.6	1	0	"Inside Out"
"615"	615	"male"	"yes"	30	"CCCC"	9	3	1	"Jack Sparrow"	"cutlass"	0.15	1	26	"Up"
"616"	616	"female"	"yes"	36	"JSSFP"	8	6	4	"Anicetus"	"cutlass"	0.43	0	1	"WALL-E"
"617"	617	"male"	"no"	30	"CCCC"	7	14	6	"Jack Sparrow"	"sabre"	2.06	1	17	"Up"
"618"	618	"male"	"yes"	29	"CCCC"	13	1	2	"Lewis Scot"	"cutlass"	0.17	1	29	"Monsters, Inc."
"619"	619	"female"	"yes"	21	"CCCC"	6	12	7	"Lewis Scot"	"cutlass"	0.11	1	0	"Inside Out"
"620"	620	"female"	"no"	36	"JSSFP"	6	24	NA	"Hook"	"sabre"	0.02	0	2	"Finding Nemo"
"621"	621	"male"	"yes"	22	"CCCC"	4	1	5	"your mom"	"cutlass"	0.31	1	18	"Cars"
"622"	622	"female"	"yes"	36	"JSSFP"	8	1	1	"Edward Low"	"sabre"	15.3	1	0	"Inside Out"
"623"	623	"other"	"yes"	31	"CCCC"	8	3	7	"Edward Low"	"cutlass"	1.62	1	21	"Inside Out"
"624"	624	"male"	"yes"	22	"CCCC"	13	6	1	"Lewis Scot"	"cutlass"	0.06	4	13	"Monsters University"
"625"	625	"male"	"yes"	26	"CCCC"	12	8	7	"Jack Sparrow"	"cutlass"	NA	0	23	"WALL-E"
"626"	626	"female"	"yes"	37	"JSSFP"	11	16	1	"Blackbeard"	"cutlass"	1.04	1	0	"Inside Out"
"627"	627	"female"	NA	36	"JSSFP"	13	17	0	"Anicetus"	"cutlass"	0.11	0	1	"Finding Nemo"
"628"	628	"male"	"yes"	27	"CCCC"	8	2	10	"Jack Sparrow"	"cutlass"	0.51	1	18	"Inside Out"
"629"	629	"female"	"yes"	31	"JSSFP"	9	12	2	"Blackbeard"	"cutlass"	0.02	1	1	"WALL-E"
"630"	630	"female"	"yes"	32	"JSSFP"	12	10	1	"Hook"	"cutlass"	0.76	1	0	"Inside Out"
"631"	631	"female"	"yes"	33	"JSSFP"	17	7	4	"Hook"	"cutlass"	2.9	1	2	"Inside Out"
"632"	632	"female"	"yes"	24	"CCCC"	4	5	0	"Jack Sparrow"	"cutlass"	1.67	0	0	"Monsters University"
"633"	633	"female"	"yes"	26	"CCCC"	8	22	1	"Anicetus"	"cutlass"	0.31	1	0	"Monsters, Inc."
"634"	634	"other"	"yes"	28	"CCCC"	9	7	7	"Edward Low"	"cutlass"	1.39	1	24	"Monsters, Inc."
"635"	635	"male"	"no"	12345	"JSSFP"	6	1	21	"Hook"	"banana"	2.66	1	17	"Inside Out"
"636"	636	NA	"yes"	30	"JSSFP"	6	3	4	"Jack Sparrow"	"cutlass"	0.03	1	30	"Monsters University"
"637"	637	"male"	"yes"	15	"CCCC"	14	7	1	"Jack Sparrow"	"cutlass"	0.18	0	23	"Up"
"638"	638	"female"	"yes"	24	"CCCC"	14	7	1	"Blackbeard"	"cutlass"	0.17	0	0	"Finding Nemo"
"639"	639	"female"	"yes"	29	"CCCC"	10	7	2	"Anicetus"	"cutlass"	0.72	0	0	"WALL-E"
"640"	640	"male"	"yes"	28	"CCCC"	8	6	1	NA	"cutlass"	0.09	0	22	"Monsters University"
"641"	641	"other"	"yes"	13	"CCCC"	11	3	0	"Edward Low"	"cutlass"	0.38	1	14	"Cars"
"642"	642	"male"	"yes"	18	"CCCC"	11	3	3	"Edward Low"	"cutlass"	0.17	1	18	"Inside Out"
"643"	643	"other"	"yes"	27	"CCCC"	12	18	5	"Edward Low"	"cutlass"	1.56	1	18	"Finding Nemo"
"644"	644	"male"	"yes"	30	"JSSFP"	9	18	1	"Jack Sparrow"	"sabre"	15.59	1	18	"Inside Out"
"645"	645	"female"	"yes"	25	"CCCC"	13	6	1	"Lewis Scot"	"cutlass"	0.07	0	1	"WALL-E"
"646"	646	"female"	"yes"	29	"CCCC"	7	2	4	"Blackbeard"	"cutlass"	0.17	1	0	"Up"
"647"	647	"male"	"yes"	22	"CCCC"	11	9	8	"Jack Sparrow"	"cutlass"	1.15	1	27	"Inside Out"
"648"	648	"female"	"yes"	27	"CCCC"	13	2	2	"Edward Low"	"cutlass"	0.23	1	2	"Inside Out"
"649"	649	"male"	"no"	18	"CCCC"	5	1	6	"Jack Sparrow"	"sabre"	0.39	0	18	"Finding Nemo"
"650"	650	"male"	"yes"	26	"CCCC"	8	2	2	"Anicetus"	"cutlass"	0.41	1	15	"WALL-E"
"651"	651	"male"	"yes"	21	"CCCC"	3	3	1	"Hook"	"cutlass"	0.4	2	17	"Inside Out"
"652"	652	"female"	"yes"	41	"JSSFP"	10	7	10	"Blackbeard"	"cutlass"	1.19	1	1	"Finding Nemo"
"653"	653	"female"	"yes"	33	"JSSFP"	6	18	2	"Hook"	"cutlass"	0.9	0	2	"Finding Nemo"
"654"	654	"male"	"yes"	22	"CCCC"	9	14	0	"Jack Sparrow"	"cutlass"	0.28	1	15	"Monsters University"
"655"	655	"male"	"yes"	21	"CCCC"	12	0	5	"Jack Sparrow"	"cutlass"	0.23	0	24	"Finding Nemo"
"656"	656	"female"	"yes"	33	"JSSFP"	8	67	3	"Jack Sparrow"	"cutlass"	0.65	1	0	"Monsters, Inc."
"657"	657	"male"	"yes"	27	"CCCC"	14	1	0	"Jack Sparrow"	"cutlass"	1.01	0	26	"Finding Nemo"
"658"	658	"male"	"yes"	28	"CCCC"	8	6	2	"Jack Sparrow"	"sabre"	2.88	1	24	"Monsters University"
"659"	659	"female"	"yes"	28	"CCCC"	12	2	4	"Edward Low"	"cutlass"	0.36	0	0	"Finding Nemo"
"660"	660	"male"	"yes"	27	"CCCC"	9	6	2	"Jack Sparrow"	"cutlass"	1.55	1	21	"Inside Out"
"661"	661	"male"	"yes"	34	"JSSFP"	11	1	872	"Jack Sparrow"	"cutlass"	0.84	1	24	"Inside Out"
"662"	662	"male"	"yes"	29	"CCCC"	12	16	3	"Jack Sparrow"	"cutlass"	0.25	1	10	"Cars 2"
"663"	663	"female"	"yes"	14	"CCCC"	12	0	0	"Hook"	"cutlass"	0.03	1	0	"Inside Out"
