"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests.found"	"parrots.lifetime"	"favorite.pirate"	"sword.type"	"sword.speed"
"417"	417	"male"	"no"	26	"Captain Chunk's Canon Crew"	5	10	1	"Jack Sparrow"	"scimitar"	0.0405744263764713
"418"	418	"female"	"no"	36	"Jack Sparrow's School of Fashion and Piratry"	0	1	7	"Lewis Scot"	"sabre"	6.12598048593743
"419"	419	"female"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	13	13	0	"your mom"	"cutlass"	2.95429290324401
"420"	420	"male"	"no"	25	"Captain Chunk's Canon Crew"	7	3	5	"Blackbeard"	"sabre"	1.64724961981562
"421"	421	"female"	"yes"	28	"Captain Chunk's Canon Crew"	5	9	0	"Edward Low"	"cutlass"	0.345262009068392
"422"	422	"male"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	9	0	2	"Jack Sparrow"	"cutlass"	1.07687971782276
"423"	423	"female"	"yes"	37	"Jack Sparrow's School of Fashion and Piratry"	10	5	3	"Jack Sparrow"	"cutlass"	0.892746817500904
"424"	424	"other/NA"	"yes"	31	"Captain Chunk's Canon Crew"	9	2	0	"Anicetus"	"cutlass"	0.656903700993218
"425"	425	"male"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	10	1	3	"Jack Sparrow"	"cutlass"	0.581319047909183
"426"	426	"male"	"yes"	24	"Captain Chunk's Canon Crew"	8	0	2	"Jack Sparrow"	"cutlass"	0.791632445735678
"427"	427	"female"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	14	8	5	"Hook"	"cutlass"	0.613339989187017
"428"	428	"male"	"yes"	21	"Captain Chunk's Canon Crew"	10	1	4	"Jack Sparrow"	"cutlass"	1.20311226876682
"429"	429	"female"	"yes"	37	"Jack Sparrow's School of Fashion and Piratry"	14	3	0	"Lewis Scot"	"cutlass"	0.575027239497455
"430"	430	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	13	4	3	"Hook"	"cutlass"	0.512883352107747
"431"	431	"female"	"yes"	29	"Captain Chunk's Canon Crew"	11	5	0	"Anicetus"	"cutlass"	0.489873524612568
"432"	432	"male"	"yes"	27	"Captain Chunk's Canon Crew"	7	2	0	"your mom"	"cutlass"	0.104553799028508
"433"	433	"male"	"yes"	24	"Captain Chunk's Canon Crew"	9	11	0	"Hook"	"cutlass"	0.826429764830329
"434"	434	"male"	"no"	999	"Captain Chunk's Canon Crew"	0	10	1	"Jack Sparrow"	"cutlass"	1.2275571250458
"435"	435	"female"	"yes"	26	"Captain Chunk's Canon Crew"	12	3	2	"Lewis Scot"	"cutlass"	0.233736898808274
"436"	436	"female"	"yes"	40	"Jack Sparrow's School of Fashion and Piratry"	10	0	4	"Lewis Scot"	"cutlass"	0.457937983420499
"437"	437	"female"	"yes"	27	"Captain Chunk's Canon Crew"	8	11	4	"Hook"	"cutlass"	0.338817292649765
"438"	438	"female"	"yes"	27	"Captain Chunk's Canon Crew"	13	4	2	"Lewis Scot"	"cutlass"	2.25352126509793
"439"	439	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	12	5	5	"Jack Sparrow"	"cutlass"	2.58341586553402
"440"	440	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	13	12	5	"Blackbeard"	"cutlass"	0.425396420469042
"441"	441	"female"	"yes"	28	"Captain Chunk's Canon Crew"	10	5	1	"Blackbeard"	"cutlass"	3.40028583170162
"442"	442	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	8	3	7	"Jack Sparrow"	"cutlass"	0.146833730395883
"443"	443	"female"	"yes"	20	"Captain Chunk's Canon Crew"	8	3	5	"Edward Low"	"cutlass"	0.53893492261246
"444"	444	"female"	"yes"	26	"Captain Chunk's Canon Crew"	10	2	1	"Blackbeard"	"cutlass"	1.24859202182257
"445"	445	"male"	"yes"	24	"Captain Chunk's Canon Crew"	13	11	5	"Jack Sparrow"	"cutlass"	1.25771820074284
"446"	446	"male"	"yes"	25	"Captain Chunk's Canon Crew"	13	4	1	"Jack Sparrow"	"cutlass"	1.14261600789787
"447"	447	"male"	"yes"	22	"Captain Chunk's Canon Crew"	12	1	0	"Jack Sparrow"	"cutlass"	0.283796174575084
"448"	448	"male"	"yes"	28	"Captain Chunk's Canon Crew"	10	4	0	"Jack Sparrow"	"cutlass"	0.123023258020245
"449"	449	"female"	"yes"	39	"Jack Sparrow's School of Fashion and Piratry"	11	3	1	"Blackbeard"	"cutlass"	0.557123417357735
"450"	450	"male"	"no"	27	"Captain Chunk's Canon Crew"	9	12	3	"Jack Sparrow"	"banana"	0.520203774878738
"451"	451	"male"	"yes"	21	"Captain Chunk's Canon Crew"	10	2	0	"Jack Sparrow"	"cutlass"	0.102159402506231
"452"	452	"male"	"yes"	23	"Captain Chunk's Canon Crew"	9	0	3	"Jack Sparrow"	"cutlass"	0.142652299749888
"453"	453	"other/NA"	"yes"	31	"Captain Chunk's Canon Crew"	10	5	5	"Anicetus"	"cutlass"	0.282206292613409
"454"	454	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	7	8	0	"Hook"	"cutlass"	1.06894372380544
"455"	455	"male"	"yes"	28	"Jack Sparrow's School of Fashion and Piratry"	9	2	0	"Anicetus"	"scimitar"	1.62250263383612
"456"	456	"male"	"yes"	31	"Captain Chunk's Canon Crew"	8	6	0	"Jack Sparrow"	"cutlass"	0.471180030700572
"457"	457	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	2	11	2	"Edward Low"	"cutlass"	0.292325236951001
"458"	458	"male"	"no"	28	"Captain Chunk's Canon Crew"	1	1	0	"Jack Sparrow"	"scimitar"	0.261335845571011
"459"	459	"male"	"yes"	28	"Captain Chunk's Canon Crew"	9	0	2	"Jack Sparrow"	"cutlass"	0.484856818675308
"460"	460	"male"	"yes"	17	"Captain Chunk's Canon Crew"	15	1	1	"Jack Sparrow"	"cutlass"	0.15140684961807
"461"	461	"male"	"yes"	25	"Captain Chunk's Canon Crew"	7	2	1	"Jack Sparrow"	"cutlass"	0.00919017184060067
"462"	462	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	10	6	12	"Anicetus"	"cutlass"	0.15696619375376
"463"	463	"male"	"yes"	22	"Captain Chunk's Canon Crew"	8	4	3	"Edward Low"	"cutlass"	0.849519681042813
"464"	464	"female"	"yes"	29	"Captain Chunk's Canon Crew"	9	16	1	"Edward Low"	"cutlass"	0.244663623830117
"465"	465	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	13	65	1	"Edward Low"	"cutlass"	0.0563940665050869
"466"	466	"female"	"yes"	37	"Jack Sparrow's School of Fashion and Piratry"	10	1	0	"Jack Sparrow"	"cutlass"	2.27660371118317
"467"	467	"female"	"yes"	25	"Captain Chunk's Canon Crew"	11	45	2	"Lewis Scot"	"sabre"	3.19957531353736
"468"	468	"male"	"no"	19	"Captain Chunk's Canon Crew"	0	1	1	"Hook"	"sabre"	1.1785713236711
"469"	469	"female"	"yes"	35	NA	12	4	3	"Hook"	"cutlass"	0.671835092917837
"470"	470	"male"	"yes"	25	"Captain Chunk's Canon Crew"	8	13	1	"Edward Low"	"cutlass"	0.108069180525466
"471"	471	"female"	"yes"	39	"Jack Sparrow's School of Fashion and Piratry"	7	1	2	"Anicetus"	"cutlass"	0.318545860493826
"472"	472	"male"	"no"	22	NA	3	4	1	"Jack Sparrow"	"banana"	3.23264824030548
"473"	473	"female"	"no"	25	"Captain Chunk's Canon Crew"	3	2	1	"Hook"	"cutlass"	1.0400590551387
"474"	474	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	14	2	1	"Lewis Scot"	"cutlass"	1.7520224348523
"475"	475	"female"	"no"	32	"Jack Sparrow's School of Fashion and Piratry"	0	2	3	"Hook"	"banana"	3.19712829379963
"476"	476	"female"	"yes"	30	"Captain Chunk's Canon Crew"	10	5	3	"Edward Low"	"cutlass"	0.486456846675657
"477"	477	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	10	3	8	"Hook"	"cutlass"	0.85177593338006
"478"	478	"female"	"yes"	27	"Captain Chunk's Canon Crew"	7	5	4	"Edward Low"	"cutlass"	1.07473479112947
"479"	479	"female"	"yes"	26	"Captain Chunk's Canon Crew"	6	4	2	"Anicetus"	"cutlass"	0.668491236257188
"480"	480	"female"	"yes"	28	"Captain Chunk's Canon Crew"	12	43	2	"Edward Low"	"sabre"	3.81143193988407
"481"	481	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	11	1	0	"Anicetus"	"cutlass"	0.535499009752346
"482"	482	"female"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	15	0	1	"Anicetus"	"scimitar"	5.62194278442717
"483"	483	"female"	"no"	37	"Jack Sparrow's School of Fashion and Piratry"	1	22	7	"Lewis Scot"	"sabre"	2.07965782193881
"484"	484	"male"	"yes"	20	"Captain Chunk's Canon Crew"	3	4	1	"Jack Sparrow"	"cutlass"	0.437432925656259
"485"	485	"female"	"no"	31	"Jack Sparrow's School of Fashion and Piratry"	0	2	1	"Hook"	"sabre"	0.541589065854039
"486"	486	"female"	"yes"	22	"Captain Chunk's Canon Crew"	8	3	6	"Anicetus"	"cutlass"	0.281233891728334
"487"	487	"other/NA"	"yes"	24	"Captain Chunk's Canon Crew"	10	1	0	"Anicetus"	"cutlass"	1.01229606063468
"488"	488	"male"	"yes"	16	"Captain Chunk's Canon Crew"	10	2	2	"Edward Low"	"cutlass"	0.521984376711291
"489"	489	"male"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	12	2	4	"Jack Sparrow"	"cutlass"	0.546764613801435
"490"	490	"female"	"no"	28	"Captain Chunk's Canon Crew"	3	1	0	"Anicetus"	"scimitar"	0.195578770685724
"491"	491	"female"	"yes"	37	"Jack Sparrow's School of Fashion and Piratry"	12	0	2	"Edward Low"	"cutlass"	0.278666697558947
"492"	492	"male"	"yes"	25	"Captain Chunk's Canon Crew"	8	1	0	"Jack Sparrow"	"cutlass"	0.0757250385562976
"493"	493	"female"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	8	19	1	"Lewis Scot"	"cutlass"	0.830063170261502
"494"	494	"male"	"yes"	26	"Captain Chunk's Canon Crew"	11	3	0	"Jack Sparrow"	"cutlass"	0.023774041586398
"495"	495	"female"	"no"	27	"Captain Chunk's Canon Crew"	6	1	2	"Blackbeard"	"scimitar"	1.2008075351275
"496"	496	"female"	"yes"	22	"Captain Chunk's Canon Crew"	11	2	3	"Jack Sparrow"	"cutlass"	0.0121939882817267
"497"	497	"female"	"yes"	29	"Captain Chunk's Canon Crew"	8	13	1	"Edward Low"	"cutlass"	0.464159743288472
"498"	498	"female"	"yes"	26	"Captain Chunk's Canon Crew"	10	12	2	"Blackbeard"	"cutlass"	1.36868715860455
"499"	499	"male"	"no"	31	"Jack Sparrow's School of Fashion and Piratry"	6	0	0	"Jack Sparrow"	"sabre"	0.988711411399501
"500"	500	"male"	"yes"	29	"Captain Chunk's Canon Crew"	9	1	0	"Jack Sparrow"	"cutlass"	0.984956293620533
"501"	501	"male"	"yes"	23	"Captain Chunk's Canon Crew"	11	12	4	"Jack Sparrow"	"cutlass"	1.93123613473702
"502"	502	"female"	"yes"	27	"Captain Chunk's Canon Crew"	9	6	3	"Lewis Scot"	"cutlass"	0.119107472710311
"503"	503	"female"	"yes"	20	"Captain Chunk's Canon Crew"	9	9	0	"Blackbeard"	"cutlass"	0.316696421650704
"504"	504	"male"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	7	23	2	"Jack Sparrow"	"cutlass"	1.6203041292405
"505"	505	"female"	"yes"	28	"Captain Chunk's Canon Crew"	12	5	0	"Edward Low"	"cutlass"	0.896987230464459
"506"	506	"female"	"yes"	46	"Jack Sparrow's School of Fashion and Piratry"	14	12	3	"Anicetus"	"cutlass"	0.294442925078329
"507"	507	"male"	"yes"	27	"Captain Chunk's Canon Crew"	11	5	2	"Jack Sparrow"	"cutlass"	0.651249304038294
"508"	508	"male"	"yes"	27	"Captain Chunk's Canon Crew"	7	2	1	"Hook"	"cutlass"	1.12583603471854
"509"	509	"female"	"yes"	24	"Captain Chunk's Canon Crew"	10	18	0	"Blackbeard"	"cutlass"	0.519416543903388
"510"	510	"female"	"yes"	30	"Captain Chunk's Canon Crew"	10	3	1	"Lewis Scot"	"cutlass"	0.409660946170334
"511"	511	"male"	"yes"	20	"Captain Chunk's Canon Crew"	12	0	1	"Jack Sparrow"	"cutlass"	0.129864383197855
"512"	512	"female"	"yes"	23	"Captain Chunk's Canon Crew"	12	8	0	"Blackbeard"	"cutlass"	0.300530304084532
"513"	513	"male"	"yes"	28	"Captain Chunk's Canon Crew"	8	17	3	"Anicetus"	"cutlass"	0.0299469215678982
"514"	514	"female"	"no"	29	"Jack Sparrow's School of Fashion and Piratry"	4	2	2	"Jack Sparrow"	"scimitar"	0.576074980199337
"515"	515	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	9	7	7	"Blackbeard"	"cutlass"	1.26058664284052
"516"	516	"male"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	10	3	4	"Jack Sparrow"	"cutlass"	0.435838635868214
"517"	517	"male"	"yes"	28	"Captain Chunk's Canon Crew"	8	4	0	"Jack Sparrow"	"cutlass"	0.767995755278327
"518"	518	"male"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	13	4	2	"Hook"	"cutlass"	1.17104252678679
"519"	519	"female"	"yes"	27	"Captain Chunk's Canon Crew"	11	2	4	"Anicetus"	"cutlass"	0.279707056470215
"520"	520	"male"	"yes"	19	"Captain Chunk's Canon Crew"	4	0	1	"Jack Sparrow"	"cutlass"	0.125488515768666
"521"	521	"male"	"yes"	21	"Captain Chunk's Canon Crew"	7	4	6	"Jack Sparrow"	"cutlass"	0.0354141305433586
"522"	522	"female"	"yes"	22	"Captain Chunk's Canon Crew"	12	10	1	"Lewis Scot"	"cutlass"	0.799003659412166
"523"	523	"male"	"yes"	22	"Captain Chunk's Canon Crew"	13	1	1	"Jack Sparrow"	"cutlass"	1.53053930370642
"524"	524	"other/NA"	"yes"	28	"Captain Chunk's Canon Crew"	8	1	7	"Hook"	"cutlass"	0.178236270439811
"525"	525	"female"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	10	7	2	"Anicetus"	"cutlass"	0.281651646946557
"526"	526	"female"	"yes"	27	"Captain Chunk's Canon Crew"	9	7	1	"Edward Low"	"cutlass"	0.441494790420302
"527"	527	"male"	"yes"	27	"Captain Chunk's Canon Crew"	8	2	3	"Edward Low"	"cutlass"	0.47295576308091
"528"	528	"female"	"yes"	37	"Jack Sparrow's School of Fashion and Piratry"	5	1	4	"Edward Low"	"cutlass"	1.15057677374558
"529"	529	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	10	1	1	"Blackbeard"	"cutlass"	0.419708097178955
"530"	530	"female"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	7	9	2	"Lewis Scot"	"cutlass"	0.236599016643595
"531"	531	"male"	"yes"	27	"Captain Chunk's Canon Crew"	7	12	1	"Jack Sparrow"	"cutlass"	0.503266304123037
"532"	532	"female"	"no"	31	"Jack Sparrow's School of Fashion and Piratry"	1	3	1	"Hook"	"banana"	2.58749588895469
"533"	533	"male"	"yes"	25	"Captain Chunk's Canon Crew"	10	1	12	"Hook"	"cutlass"	0.338236404350027
"534"	534	"male"	"yes"	29	"Captain Chunk's Canon Crew"	10	2	1	"Lewis Scot"	"cutlass"	0.0494019670319616
"535"	535	"male"	"yes"	35	NA	15	6	0	"Jack Sparrow"	"cutlass"	0.435469644699998
"536"	536	"male"	"yes"	26	"Captain Chunk's Canon Crew"	7	15	2	"Jack Sparrow"	"cutlass"	0.422186302312184
"537"	537	"male"	"yes"	19	"Captain Chunk's Canon Crew"	11	3	0	"Jack Sparrow"	"cutlass"	0.349912681267597
"538"	538	"female"	"yes"	40	"Jack Sparrow's School of Fashion and Piratry"	10	2	0	"Edward Low"	"cutlass"	0.207401762309019
"539"	539	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	13	12	8	"Hook"	"scimitar"	0.121037590768959
"540"	540	"male"	"yes"	21	"Captain Chunk's Canon Crew"	12	8	0	"Hook"	"cutlass"	0.173886979173403
"541"	541	"other/NA"	"yes"	23	"Captain Chunk's Canon Crew"	11	1	0	"Jack Sparrow"	"cutlass"	1.65298516814022
"542"	542	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	9	5	1	"Blackbeard"	"cutlass"	0.50623826505319
"543"	543	"female"	"yes"	31	"Captain Chunk's Canon Crew"	11	3	0	"Jack Sparrow"	"cutlass"	0.0382967002224177
"544"	544	"female"	"yes"	18	"Captain Chunk's Canon Crew"	13	0	1	"Jack Sparrow"	"cutlass"	0.334204600076191
"545"	545	"female"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	10	3	1	"Jack Sparrow"	"cutlass"	0.397966240416281
"546"	546	"male"	"no"	19	"Captain Chunk's Canon Crew"	7	6	0	"Jack Sparrow"	"sabre"	1.93730439851712
"547"	547	"male"	"yes"	23	"Captain Chunk's Canon Crew"	12	2	3	"Jack Sparrow"	"cutlass"	1.17670407397078
"548"	548	"female"	"no"	33	"Jack Sparrow's School of Fashion and Piratry"	5	18	6	"Edward Low"	"cutlass"	0.142949451692402
"549"	549	"male"	"yes"	24	"Captain Chunk's Canon Crew"	14	1	4	"Jack Sparrow"	"cutlass"	1.54337729254468
"550"	550	"male"	"yes"	27	"Captain Chunk's Canon Crew"	11	13	8	"Edward Low"	"cutlass"	0.760387126330108
"551"	551	"male"	"yes"	19	"Captain Chunk's Canon Crew"	10	3	5	"Jack Sparrow"	"sabre"	4.00581953101758
"552"	552	"male"	"sometimes"	23	NA	13	3	2	"Jack Sparrow"	"cutlass"	0.842312981813967
"553"	553	"female"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	9	4	1	"Jack Sparrow"	"cutlass"	1.21404322208242
"554"	554	"male"	"yes"	22	"Captain Chunk's Canon Crew"	5	1	3	"Jack Sparrow"	"cutlass"	0.441345634138193
"555"	555	"other/NA"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	7	2	4	"Blackbeard"	"cutlass"	0.523036556725052
"556"	556	"male"	"yes"	24	"Captain Chunk's Canon Crew"	14	26	4	"Jack Sparrow"	"cutlass"	0.369480015069712
"557"	557	"male"	"yes"	8	"Captain Chunk's Canon Crew"	12	6	1	"Jack Sparrow"	"cutlass"	0.0948745073401369
"558"	558	"female"	"yes"	39	"Jack Sparrow's School of Fashion and Piratry"	8	5	1	"Jack Sparrow"	"cutlass"	2.58849003688343
"559"	559	"female"	"yes"	21	"Captain Chunk's Canon Crew"	1	4	0	"Lewis Scot"	"cutlass"	1.22658351663837
"560"	560	"female"	"no"	35	"Jack Sparrow's School of Fashion and Piratry"	8	2	7	"Blackbeard"	"banana"	1.28249957627909
"561"	561	"female"	"yes"	29	"Captain Chunk's Canon Crew"	12	3	2	"Blackbeard"	"cutlass"	0.104787572636269
"562"	562	"male"	"yes"	28	"Captain Chunk's Canon Crew"	8	1	1	"Jack Sparrow"	"scimitar"	3.18041792372242
"563"	563	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	6	5	1	"Lewis Scot"	"cutlass"	1.30117232554166
"564"	564	"male"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	8	6	1	"Anicetus"	"cutlass"	0.25956316589145
"565"	565	"female"	"no"	42	"Jack Sparrow's School of Fashion and Piratry"	2	5	7	"Edward Low"	"scimitar"	0.699731869192213
"566"	566	"other/NA"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	8	10	1	"your mom"	"cutlass"	0.0755468775960217
"567"	567	"male"	"yes"	22	"Captain Chunk's Canon Crew"	10	4	2	"Jack Sparrow"	"cutlass"	0.149574811512139
"568"	568	"other/NA"	"yes"	41	"Jack Sparrow's School of Fashion and Piratry"	12	9	2	"Jack Sparrow"	"cutlass"	0.396905882225838
"569"	569	"female"	"no"	24	"Captain Chunk's Canon Crew"	0	2	1	"Edward Low"	"sabre"	1.31388377019038
"570"	570	"male"	"yes"	999	"Captain Chunk's Canon Crew"	7	1	2	"Jack Sparrow"	"cutlass"	0.825497219005695
"571"	571	"male"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	13	9	9	"Jack Sparrow"	"cutlass"	0.279632752353791
"572"	572	"female"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	15	0	1	"Blackbeard"	"cutlass"	1.23902582441793
"573"	573	"female"	"yes"	29	"Captain Chunk's Canon Crew"	10	7	0	"Jack Sparrow"	"cutlass"	0.317841295327526
"574"	574	"male"	"yes"	22	"Captain Chunk's Canon Crew"	11	3	4	"Jack Sparrow"	"cutlass"	0.645217039828941
"575"	575	"female"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	7	5	1	"Hook"	"cutlass"	0.0781871154322289
"576"	576	"female"	"yes"	25	"Captain Chunk's Canon Crew"	13	1	2	"Blackbeard"	"cutlass"	0.41327334853122
"577"	577	"male"	"yes"	24	"Captain Chunk's Canon Crew"	6	19	1	"Jack Sparrow"	"cutlass"	0.00786157621946988
"578"	578	"male"	"no"	19	"Captain Chunk's Canon Crew"	2	3	2	"Jack Sparrow"	"sabre"	0.751904428138265
"579"	579	"female"	"yes"	39	"Jack Sparrow's School of Fashion and Piratry"	8	2	0	"Jack Sparrow"	"sabre"	5.62973586850378
"580"	580	"other/NA"	"yes"	21	"Captain Chunk's Canon Crew"	9	2	0	"Hook"	"cutlass"	0.334720055398066
"581"	581	"female"	"yes"	27	"Captain Chunk's Canon Crew"	6	0	7	"Blackbeard"	"cutlass"	0.114051117914517
"582"	582	"male"	"no"	37	"Jack Sparrow's School of Fashion and Piratry"	2	6	9	"Hook"	"banana"	0.507763567012063
"583"	583	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	11	7	1	"Blackbeard"	"cutlass"	1.22334268404508
"584"	584	"female"	"yes"	19	"Captain Chunk's Canon Crew"	8	2	1	"Blackbeard"	"cutlass"	0.10643474990502
"585"	585	"female"	"yes"	22	"Captain Chunk's Canon Crew"	11	16	3	"Edward Low"	"cutlass"	0.0579497919235731
"586"	586	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	8	1	4	"Edward Low"	"cutlass"	0.686522648619255
"587"	587	"female"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	8	8	3	"Hook"	"cutlass"	0.289807898960472
"588"	588	"female"	"yes"	29	"Captain Chunk's Canon Crew"	9	4	3	"Jack Sparrow"	"cutlass"	0.567656013855532
"589"	589	"female"	"yes"	30	"Captain Chunk's Canon Crew"	8	2	1	"Anicetus"	"cutlass"	0.358033261727542
"590"	590	"female"	"yes"	25	"Captain Chunk's Canon Crew"	12	7	8	"Edward Low"	"cutlass"	0.607278396465637
"591"	591	"male"	"yes"	26	"Captain Chunk's Canon Crew"	9	6	1	"Jack Sparrow"	"cutlass"	0.18585869402159
"592"	592	"male"	"yes"	23	"Captain Chunk's Canon Crew"	6	7	2	"Jack Sparrow"	"cutlass"	0.0552519454504363
"593"	593	"male"	"yes"	24	"Captain Chunk's Canon Crew"	9	9	1	"Jack Sparrow"	"cutlass"	0.172235983191058
"594"	594	"male"	"what is a headband?"	28	"Captain Chunk's Canon Crew"	14	9	2	"Anicetus"	"cutlass"	0.242771888733841
"595"	595	"female"	"yes"	29	"Captain Chunk's Canon Crew"	10	30	1	"Hook"	"cutlass"	0.0215440347648974
"596"	596	"female"	"yes"	31	"Captain Chunk's Canon Crew"	11	5	2	"Blackbeard"	"scimitar"	3.94649528981094
"597"	597	"male"	"yes"	18	"Captain Chunk's Canon Crew"	8	8	0	"Anicetus"	"cutlass"	0.657020641930223
"598"	598	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	8	5	4	"Anicetus"	"cutlass"	1.19537392160261
"599"	599	"female"	"yes"	25	"Captain Chunk's Canon Crew"	9	2	0	"Hook"	"cutlass"	1.30690670913591
"600"	600	"male"	"yes"	20	"Captain Chunk's Canon Crew"	13	4	5	"Anicetus"	"cutlass"	0.643077854914542
"601"	601	"male"	"no"	24	"Captain Chunk's Canon Crew"	8	12	3	"Jack Sparrow"	"sabre"	0.374234567195319
"602"	602	"male"	"yes"	18	"Captain Chunk's Canon Crew"	6	4	0	"Jack Sparrow"	"cutlass"	0.792201731211327
"603"	603	"male"	"yes"	27	"Captain Chunk's Canon Crew"	7	1	1	"Jack Sparrow"	"cutlass"	0.00829765747766942
"604"	604	"female"	"yes"	33	"Captain Chunk's Canon Crew"	12	6	2	"Hook"	"cutlass"	0.098562347702682
"605"	605	"male"	"yes"	25	"Captain Chunk's Canon Crew"	6	2	2	"Anicetus"	"cutlass"	0.253866539424277
"606"	606	"male"	"yes"	17	"Captain Chunk's Canon Crew"	NA	4	4	"Jack Sparrow"	"cutlass"	0.342226283682976
"607"	607	"female"	"yes"	29	"Jack Sparrow's School of Fashion and Piratry"	12	0	0	"Hook"	"cutlass"	0.486526539290145
"608"	608	"female"	"no"	35	"Jack Sparrow's School of Fashion and Piratry"	4	7	5	"Hook"	"scimitar"	0.873686970056345
"609"	609	"female"	"sometimes"	24	"Captain Chunk's Canon Crew"	8	1	1	"Lewis Scot"	"cutlass"	1.31623910382895
"610"	610	"male"	"yes"	23	"Captain Chunk's Canon Crew"	11	13	2	"Jack Sparrow"	"scimitar"	2.53063269658014
"611"	611	"male"	"yes"	23	"Captain Chunk's Canon Crew"	19	7	0	"Jack Sparrow"	"cutlass"	1.23213183129543
"612"	612	"male"	"yes"	18	"Captain Chunk's Canon Crew"	8	7	2	"Jack Sparrow"	"cutlass"	0.0640509542427026
"613"	613	"female"	"yes"	28	"Jack Sparrow's School of Fashion and Piratry"	8	9	1	"Hook"	"cutlass"	0.737793202834957
"614"	614	"male"	"yes"	29	"Captain Chunk's Canon Crew"	10	13	6	"Jack Sparrow"	"cutlass"	0.504549893058658
"615"	615	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	12	7	2	"Anicetus"	"cutlass"	0.122103465837426
"616"	616	"male"	"no"	27	"Captain Chunk's Canon Crew"	9	2	1	"Anicetus"	"scimitar"	1.71170148991497
"617"	617	"female"	"yes"	28	"Jack Sparrow's School of Fashion and Piratry"	10	4	1	"Edward Low"	"cutlass"	1.13795406529085
"618"	618	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	3	3	9	"Lewis Scot"	"cutlass"	0.138411334185991
"619"	619	"female"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	7	15	4	"Edward Low"	"cutlass"	1.58338334590824
"620"	620	"male"	"yes"	20	"Captain Chunk's Canon Crew"	13	10	7	"Anicetus"	"cutlass"	0.524550459787071
"621"	621	"male"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	6	9	1	"Jack Sparrow"	"cutlass"	0.0504218359128572
"622"	622	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	7	2	0	"Lewis Scot"	"cutlass"	1.04495163419621
"623"	623	"male"	"yes"	14	"Captain Chunk's Canon Crew"	10	3	1	"Jack Sparrow"	"sabre"	1.51973876636475
"624"	624	"female"	"yes"	33	"Captain Chunk's Canon Crew"	13	23	1	"Blackbeard"	"cutlass"	0.937997573002815
"625"	625	"male"	"yes"	18	"Captain Chunk's Canon Crew"	14	0	7	"Jack Sparrow"	"cutlass"	0.0345923629356548
"626"	626	"female"	"yes"	29	"Jack Sparrow's School of Fashion and Piratry"	8	5	0	"Anicetus"	"cutlass"	0.30539984581992
