"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests.found"	"parrots.lifetime"	"favorite.pirate"	"sword.type"	"sword.speed"
"508"	508	"female"	"yes"	26	"CCCC"	10	2	2	"Hook"	"cutlass"	0.0799590648966841
"509"	509	"female"	"yes"	36	"JSSFP"	14	8	6	"Lewis Scot"	"cutlass"	0.444032248787176
"510"	510	"other"	"yes"	17	"CCCC"	8	11	1	"Jack Sparrow"	"scimitar"	0.0886882397671334
"511"	511	"female"	"yes"	27	"JSSFP"	13	17	1	"Blackbeard"	"cutlass"	0.394888356968295
"512"	512	"male"	"yes"	21	"CCCC"	13	15	3	"Jack Sparrow"	"cutlass"	0.186314679449424
"513"	513	"male"	"yes"	29	"CCCC"	10	3	8	"Jack Sparrow"	"cutlass"	0.136654511152301
"514"	514	"other"	"yes"	42	"JSSFP"	13	1	11	"Lewis Scot"	"cutlass"	3.95709670827225
"515"	515	"female"	"yes"	34	"JSSFP"	6	5	3	"Hook"	"scimitar"	2.51300953209026
"516"	516	"female"	"yes"	24	"CCCC"	13	2	7	"Blackbeard"	"cutlass"	1.3208090376712
"517"	517	"female"	"yes"	29	"JSSFP"	11	16	0	"Lewis Scot"	"cutlass"	0.555493868643081
"518"	518	"male"	"yes"	29	"CCCC"	6	17	2	"Jack Sparrow"	"cutlass"	0.101863797171973
"519"	519	"male"	"no"	26	"CCCC"	4	20	7	"Jack Sparrow"	"sabre"	0.561560688407293
"520"	520	"other"	"yes"	33	"JSSFP"	7	4	3	"Anicetus"	"cutlass"	0.0310058626928367
"521"	521	"female"	"yes"	22	"CCCC"	10	11	5	"Jack Sparrow"	"sabre"	1.8057031572486
"522"	522	"female"	"yes"	36	"JSSFP"	10	1	3	"Anicetus"	"cutlass"	0.947773248137549
"523"	523	"male"	"yes"	19	"CCCC"	11	5	1	"Jack Sparrow"	"cutlass"	0.133485595017116
"524"	524	"other"	"yes"	32	"JSSFP"	7	7	0	"Jack Sparrow"	"banana"	3.68822888414432
"525"	525	"male"	"yes"	21	"CCCC"	11	4	4	"Jack Sparrow"	"cutlass"	0.0242689080606609
"526"	526	"male"	"yes"	22	"CCCC"	12	1	0	"Jack Sparrow"	"cutlass"	1.44337742232291
"527"	527	"female"	"yes"	22	"CCCC"	10	5	2	"Hook"	"cutlass"	0.898278858460129
"528"	528	"male"	"yes"	24	"CCCC"	8	2	0	"Jack Sparrow"	"cutlass"	0.711083065226495
"529"	529	"female"	"yes"	28	"CCCC"	10	2	5	"Lewis Scot"	"cutlass"	0.223133269950051
"530"	530	"male"	"yes"	24	"CCCC"	6	7	2	"Jack Sparrow"	"cutlass"	1.21466199978592
"531"	531	"male"	"yes"	34	"JSSFP"	6	2	1	"Edward Low"	"cutlass"	0.0283433281583712
"532"	532	"male"	"yes"	29	"CCCC"	7	6	0	"Jack Sparrow"	"cutlass"	0.0467412049927036
"533"	533	"male"	"yes"	32	"CCCC"	10	40	2	"Hook"	"cutlass"	0.754481754821547
"534"	534	"male"	"yes"	37	"JSSFP"	12	4	10	"Jack Sparrow"	"cutlass"	1.03277772776188
"535"	535	"female"	"yes"	34	"JSSFP"	12	3	1	"Edward Low"	"cutlass"	0.0705899325461133
"536"	536	"male"	"yes"	30	"JSSFP"	7	11	1	"Jack Sparrow"	"cutlass"	0.857772139689706
"537"	537	"female"	"yes"	28	"CCCC"	10	5	5	"Lewis Scot"	"cutlass"	0.901033154133081
"538"	538	"female"	"yes"	23	"CCCC"	10	4	0	"Anicetus"	"cutlass"	0.186334049212746
"539"	539	"female"	"yes"	25	"CCCC"	9	20	1	"Edward Low"	"cutlass"	0.319357247208245
"540"	540	"female"	"yes"	27	"CCCC"	10	14	2	"Anicetus"	"cutlass"	0.242216647781691
"541"	541	"male"	"no"	24	"CCCC"	0	1	1	"Jack Sparrow"	"scimitar"	0.296896618480484
"542"	542	"female"	"yes"	33	"JSSFP"	3	4	3	"Anicetus"	"scimitar"	3.47394738790995
"543"	543	"other"	"yes"	32	"JSSFP"	12	43	2	"Jack Sparrow"	"cutlass"	0.459181577303422
"544"	544	"female"	"no"	29	"JSSFP"	6	3	17	"Blackbeard"	"sabre"	1.13132367303714
"545"	545	"male"	"yes"	17	"CCCC"	5	0	1	"Jack Sparrow"	"cutlass"	0.748767521555357
"546"	546	"male"	"yes"	22	"CCCC"	7	3	0	"Hook"	"cutlass"	0.482243910481763
"547"	547	"female"	"yes"	30	"JSSFP"	12	20	3	"Hook"	"cutlass"	0.921133987087399
"548"	548	"female"	"yes"	26	"CCCC"	11	2	5	"Edward Low"	"cutlass"	0.0218231210601516
"549"	549	"female"	"no"	26	"CCCC"	6	8	7	"Jack Sparrow"	"banana"	0.198185731599305
"550"	550	"male"	"yes"	24	"CCCC"	11	7	2	"Jack Sparrow"	"cutlass"	1.21595422266388
"551"	551	"female"	"yes"	40	"JSSFP"	7	4	0	"Edward Low"	"cutlass"	0.0117716263413817
"552"	552	"female"	"yes"	32	"JSSFP"	12	1	8	"Hook"	"cutlass"	0.691519787043154
"553"	553	"female"	"yes"	35	"JSSFP"	4	12	9	"Edward Low"	"cutlass"	0.173110404240134
"554"	554	"female"	"no"	29	"CCCC"	3	6	1	"Anicetus"	"scimitar"	0.267843042145733
"555"	555	"male"	"no"	26	"CCCC"	6	10	1	"Jack Sparrow"	"cutlass"	0.204596412368119
"556"	556	"female"	"yes"	33	"JSSFP"	10	2	6	"Lewis Scot"	"cutlass"	1.11146190547721
"557"	557	"male"	"no"	21	"CCCC"	5	3	2	"Jack Sparrow"	"sabre"	1.09293595349535
"558"	558	"other"	"yes"	33	"JSSFP"	10	6	0	"Anicetus"	"cutlass"	0.763782532859415
"559"	559	"other"	"yes"	22	"CCCC"	12	11	5	"Jack Sparrow"	"cutlass"	0.069442842087292
"560"	560	"male"	"yes"	26	"CCCC"	8	2	1	"Hook"	"cutlass"	0.468316633150853
"561"	561	"male"	"yes"	17	"CCCC"	10	6	0	"Edward Low"	"scimitar"	2.32578100876238
"562"	562	"female"	"no"	32	"JSSFP"	2	3	2	"Edward Low"	"banana"	2.93116997169442
"563"	563	"female"	"yes"	29	"CCCC"	11	2	0	"Blackbeard"	"cutlass"	1.36984871110453
"564"	564	"female"	"yes"	29	"JSSFP"	6	4	6	"Anicetus"	"cutlass"	0.0131225843159613
"565"	565	"female"	"yes"	28	"CCCC"	8	0	1	"Lewis Scot"	"cutlass"	0.431628273217939
"566"	566	"female"	"yes"	37	"JSSFP"	14	6	2	"Hook"	"scimitar"	10.7659015332567
"567"	567	"male"	"yes"	18	"CCCC"	7	4	0	"Jack Sparrow"	"cutlass"	0.54072916912549
"568"	568	"female"	"yes"	31	"JSSFP"	7	3	3	"Jack Sparrow"	"cutlass"	0.281564205943141
"569"	569	"male"	"yes"	27	"CCCC"	18	11	7	"Jack Sparrow"	"cutlass"	0.559569033490506
"570"	570	"female"	"yes"	34	"JSSFP"	14	17	1	"Lewis Scot"	"cutlass"	0.0258346752127047
"571"	571	"female"	"yes"	26	"CCCC"	11	5	3	"Jack Sparrow"	"cutlass"	0.24609495740151
"572"	572	"female"	"yes"	26	"CCCC"	7	8	1	"Lewis Scot"	"cutlass"	0.432266876159701
"573"	573	"male"	"yes"	26	"CCCC"	9	1	2	"Jack Sparrow"	"cutlass"	0.458903417430639
"574"	574	"female"	"yes"	32	"JSSFP"	14	4	1	"Lewis Scot"	"cutlass"	0.0601254383218475
"575"	575	"female"	"yes"	27	"CCCC"	10	4	0	"Blackbeard"	"cutlass"	0.164651733357459
"576"	576	"female"	"no"	26	"CCCC"	3	4	2	"Anicetus"	"scimitar"	3.20028201193121
"577"	577	"other"	"yes"	36	"JSSFP"	10	9	1	"Blackbeard"	"cutlass"	0.102788817603141
"578"	578	"male"	"yes"	22	"CCCC"	8	1	0	"Edward Low"	"cutlass"	1.07323726183629
"579"	579	"male"	"yes"	25	"CCCC"	10	16	1	"Blackbeard"	"cutlass"	0.497532566051752
"580"	580	"female"	"yes"	19	"CCCC"	15	6	0	"Blackbeard"	"cutlass"	0.0747748893336913
"581"	581	"female"	"yes"	37	"JSSFP"	15	3	9	"Blackbeard"	"cutlass"	0.361578068695962
"582"	582	"female"	"no"	35	"JSSFP"	7	29	4	"Jack Sparrow"	"banana"	0.0769115406307447
"583"	583	"female"	"yes"	36	"JSSFP"	14	4	7	"Jack Sparrow"	"cutlass"	0.17389126616763
"584"	584	"female"	"no"	28	"JSSFP"	6	0	4	"Lewis Scot"	"scimitar"	0.656243541743606
"585"	585	"female"	"yes"	28	"CCCC"	4	1	1	"Edward Low"	"cutlass"	0.428697274182923
"586"	586	"male"	"yes"	24	"CCCC"	10	5	2	"Jack Sparrow"	"cutlass"	0.672663959692431
"587"	587	"male"	"yes"	28	"CCCC"	8	6	1	"Jack Sparrow"	"cutlass"	0.601979174497583
"588"	588	"female"	"no"	24	"CCCC"	6	44	1	"Blackbeard"	"banana"	0.257743063482438
"589"	589	"female"	"yes"	39	"JSSFP"	7	15	1	"Jack Sparrow"	"cutlass"	0.011371108412277
"590"	590	"male"	"yes"	19	"CCCC"	9	1	6	"Blackbeard"	"cutlass"	1.05185433529097
"591"	591	"male"	"yes"	21	"CCCC"	8	6	2	"Jack Sparrow"	"scimitar"	1.24496371252462
"592"	592	"other"	"yes"	28	"CCCC"	10	1	2	"Edward Low"	"cutlass"	0.3762048430508
"593"	593	"female"	"yes"	27	"CCCC"	12	14	9	"Edward Low"	"cutlass"	0.687965464286328
"594"	594	"female"	"yes"	41	"JSSFP"	8	4	1	"Blackbeard"	"cutlass"	0.0502037419937551
"595"	595	"male"	"yes"	27	"CCCC"	8	10	8	"Jack Sparrow"	"cutlass"	0.156240255164448
"596"	596	"male"	"yes"	24	"CCCC"	12	1	0	"Jack Sparrow"	"cutlass"	1.99110768724906
"597"	597	"male"	"yes"	27	"CCCC"	11	6	2	"Anicetus"	"cutlass"	0.14339451037813
"598"	598	"female"	"yes"	35	"JSSFP"	12	15	1	"Edward Low"	"cutlass"	0.0453862038557418
"599"	599	"female"	"yes"	30	"CCCC"	14	2	1	"Lewis Scot"	"cutlass"	0.350447562523186
"600"	600	"female"	"yes"	24	"CCCC"	9	5	2	"Jack Sparrow"	"cutlass"	0.631328539430916
"601"	601	"female"	"no"	33	"JSSFP"	5	0	3	"Edward Low"	"cutlass"	0.20956798736006
"602"	602	"female"	"yes"	35	"JSSFP"	11	4	2	"Lewis Scot"	"cutlass"	0.352706244739238
"603"	603	"female"	"yes"	31	"CCCC"	9	17	12	"Anicetus"	"cutlass"	0.841741837185629
"604"	604	"male"	"yes"	21	"CCCC"	12	13	2	"Jack Sparrow"	"cutlass"	0.545880767271583
"605"	605	"female"	"yes"	24	"CCCC"	12	2	5	"Edward Low"	"cutlass"	1.38727783566846
"606"	606	"male"	"yes"	28	"JSSFP"	10	10	4	"Lewis Scot"	"cutlass"	0.921787992258416
"607"	607	"other"	"yes"	25	"CCCC"	11	4	1	"Blackbeard"	"scimitar"	4.96270202079272
"608"	608	"female"	"yes"	32	"JSSFP"	7	1	2	"Blackbeard"	"cutlass"	1.00231547252612
"609"	609	"male"	"yes"	20	"CCCC"	8	5	6	"Jack Sparrow"	"scimitar"	2.88602297427133
"610"	610	"female"	"yes"	27	"CCCC"	13	2	7	"Hook"	"cutlass"	0.133778059680481
"611"	611	"male"	"yes"	21	"CCCC"	7	1	12	"Hook"	"banana"	10.383678423426
"612"	612	"male"	"yes"	25	"CCCC"	8	12	1	"Jack Sparrow"	"cutlass"	0.611387152165791
"613"	613	"other"	"yes"	32	"JSSFP"	9	17	2	"Jack Sparrow"	"cutlass"	0.0630053717759438
"614"	614	"female"	"yes"	25	"CCCC"	10	1	4	"Jack Sparrow"	"cutlass"	0.381903410889208
"615"	615	"male"	"yes"	20	"CCCC"	10	3	7	"Jack Sparrow"	"cutlass"	0.110303126070825
"616"	616	"male"	"yes"	14	"CCCC"	7	4	1	"Jack Sparrow"	"cutlass"	0.237472063180749
"617"	617	"female"	"yes"	24	"CCCC"	6	8	0	"Anicetus"	"cutlass"	0.748153117575504
"618"	618	"other"	"yes"	31	"CCCC"	11	7	4	"Edward Low"	"cutlass"	1.62755191667511
"619"	619	"female"	"yes"	25	"CCCC"	3	16	4	"Anicetus"	"cutlass"	0.297137956949882
"620"	620	"female"	"yes"	29	"CCCC"	12	1	0	"Jack Sparrow"	"cutlass"	1.65612671632825
"621"	621	"female"	"yes"	24	"CCCC"	12	3	7	"Edward Low"	"cutlass"	0.128931070212275
"622"	622	"male"	"yes"	26	"CCCC"	16	1	0	"Jack Sparrow"	"cutlass"	1.67194316505028
"623"	623	"female"	"yes"	34	"JSSFP"	11	18	1	"Jack Sparrow"	"sabre"	6.61171692085076
"624"	624	"female"	"no"	26	"CCCC"	8	9	1	"Hook"	"sabre"	1.6136252347312
"625"	625	"female"	"yes"	29	"CCCC"	8	15	1	"Blackbeard"	"cutlass"	2.45182521977373
"626"	626	"male"	"yes"	23	"CCCC"	10	4	0	"Jack Sparrow"	"cutlass"	0.803745916319832
"627"	627	"female"	"no"	29	"JSSFP"	2	4	1	"Anicetus"	"banana"	2.6930920172509
"628"	628	"male"	"yes"	29	"CCCC"	10	4	7	"Jack Sparrow"	"cutlass"	0.637977088899652
"629"	629	"female"	"yes"	24	"CCCC"	5	2	0	"Anicetus"	"cutlass"	0.0223252140553379
"630"	630	"male"	"yes"	27	"CCCC"	8	3	3	"Jack Sparrow"	"cutlass"	0.578546830343698
"631"	631	"female"	"yes"	35	"JSSFP"	11	4	4	"Lewis Scot"	"cutlass"	0.243003901637566
"632"	632	"male"	"yes"	25	"CCCC"	13	1	2	"Jack Sparrow"	"cutlass"	1.01823008963244
"633"	633	"male"	"no"	32	"JSSFP"	4	7	0	"Jack Sparrow"	"banana"	0.0321454911032491
"634"	634	"female"	"yes"	34	"JSSFP"	8	3	2	"Anicetus"	"cutlass"	0.210148882804642
"635"	635	"male"	"yes"	19	"CCCC"	10	1	1	"Jack Sparrow"	"cutlass"	1.37096860088913
"636"	636	"male"	"yes"	28	"CCCC"	11	2	1	"Blackbeard"	"cutlass"	0.775150454111219
"637"	637	"male"	"yes"	27	"CCCC"	6	0	8	"Jack Sparrow"	"cutlass"	0.694730859973842
"638"	638	"female"	"yes"	32	"JSSFP"	15	9	7	"Hook"	"cutlass"	1.39458904231571
"639"	639	"male"	"no"	24	"CCCC"	7	7	1	"Edward Low"	"scimitar"	1.39038554851415
"640"	640	"male"	"no"	25	"CCCC"	10	12	1	"Jack Sparrow"	"banana"	1.90656099939046
"641"	641	"female"	"yes"	34	"JSSFP"	11	2	2	"Anicetus"	"cutlass"	0.330853850755375
"642"	642	"female"	"yes"	33	"JSSFP"	10	2	3	"Edward Low"	"cutlass"	0.971746682136894
"643"	643	"female"	"yes"	34	"JSSFP"	15	4	3	"Lewis Scot"	"cutlass"	0.332230910717044
"644"	644	"female"	"yes"	33	"JSSFP"	11	4	3	"Anicetus"	"cutlass"	0.291243554966059
"645"	645	"female"	"yes"	26	"CCCC"	12	1	0	"Anicetus"	"cutlass"	0.136220883654806
"646"	646	"male"	"yes"	27	"CCCC"	7	4	4	"Jack Sparrow"	"cutlass"	0.957853759144848
"647"	647	"female"	"yes"	26	"CCCC"	11	5	2	"Jack Sparrow"	"cutlass"	0.629663845730767
"648"	648	"male"	"yes"	15	"CCCC"	12	10	1	"Jack Sparrow"	"cutlass"	0.516209664029822
"649"	649	"female"	"yes"	23	"CCCC"	14	7	10	"Lewis Scot"	"cutlass"	0.200488931732252
"650"	650	"female"	"yes"	29	"CCCC"	8	15	1	"Blackbeard"	"cutlass"	0.0332094926852733
"651"	651	"male"	"no"	29	"CCCC"	3	0	0	"Jack Sparrow"	"sabre"	0.0829312636943546
"652"	652	"female"	"yes"	30	"CCCC"	10	4	2	"Hook"	"cutlass"	0.274556282965932
"653"	653	"male"	"yes"	26	"CCCC"	9	3	2	"Jack Sparrow"	"cutlass"	0.252153951950221
"654"	654	"female"	"yes"	23	"CCCC"	14	7	1	"Lewis Scot"	"cutlass"	2.86108152226624
"655"	655	"other"	"yes"	18	"CCCC"	10	4	1	"Hook"	"cutlass"	0.0712938138167374
"656"	656	"female"	"no"	22	"CCCC"	4	9	0	"Blackbeard"	"scimitar"	4.1281210039194
"657"	657	"female"	"yes"	33	"JSSFP"	12	5	2	"Lewis Scot"	"cutlass"	0.484324137188316
"658"	658	"female"	"yes"	33	"JSSFP"	7	12	6	"Blackbeard"	"cutlass"	0.306786333967466
"659"	659	"female"	"yes"	23	"CCCC"	9	3	1	"Edward Low"	"cutlass"	0.0504538381937891
"660"	660	"female"	"yes"	27	"CCCC"	14	9	0	"Blackbeard"	"cutlass"	0.330148066568654
"661"	661	"female"	"yes"	34	"JSSFP"	10	3	2	"Blackbeard"	"cutlass"	0.244380583462771
"662"	662	"male"	"yes"	21	"CCCC"	4	3	2	"Jack Sparrow"	"cutlass"	1.02528942045161
"663"	663	"male"	"yes"	25	"CCCC"	11	3	4	"Jack Sparrow"	"sabre"	0.695791587543984
"664"	664	"female"	"yes"	32	"CCCC"	10	2	1	"Hook"	"cutlass"	0.332728536159266
"665"	665	"male"	"yes"	16	"CCCC"	8	5	1	"Jack Sparrow"	"sabre"	0.0961025167877475
"666"	666	"female"	"yes"	32	"JSSFP"	14	1	4	"Hook"	"cutlass"	0.310301184654236
"667"	667	"male"	"no"	24	"CCCC"	2	5	1	"Jack Sparrow"	"scimitar"	1.24706802265076
"668"	668	"male"	"no"	35	"JSSFP"	4	7	4	"Hook"	"sabre"	0.867370788141021
"669"	669	"female"	"yes"	24	"CCCC"	7	3	2	"Anicetus"	"cutlass"	0.15029771864647
"670"	670	"male"	"yes"	27	"CCCC"	8	2	4	"Jack Sparrow"	"sabre"	1.80690098762403
"671"	671	"female"	"yes"	26	"CCCC"	13	1	0	"Jack Sparrow"	"cutlass"	1.15142909688281
"672"	672	"male"	"yes"	26	"CCCC"	8	5	1	"Jack Sparrow"	"cutlass"	0.207835368637461
"673"	673	"female"	"yes"	28	"CCCC"	11	6	1	"Lewis Scot"	"scimitar"	2.21946664853022
"674"	674	"female"	"yes"	24	"CCCC"	11	3	3	"Lewis Scot"	"cutlass"	0.0353852439844383
"675"	675	"male"	"yes"	24	"CCCC"	7	16	6	"Anicetus"	"cutlass"	0.0458797306055203
"676"	676	"female"	"yes"	29	"JSSFP"	7	1	7	"Lewis Scot"	"cutlass"	0.685193755754091
"677"	677	"female"	"yes"	29	"JSSFP"	16	5	0	"Hook"	"cutlass"	0.791930742535562
"678"	678	"female"	"yes"	20	"CCCC"	9	9	0	"Lewis Scot"	"cutlass"	0.120573191961739
"679"	679	"female"	"yes"	34	"JSSFP"	2	6	0	"Jack Sparrow"	"sabre"	3.94323451182454
"680"	680	"other"	"yes"	47	"JSSFP"	10	12	1	"Edward Low"	"cutlass"	0.888409130717329
"681"	681	"male"	"yes"	25	"CCCC"	11	13	3	"Jack Sparrow"	"cutlass"	0.431410404562484
"682"	682	"male"	"yes"	27	"CCCC"	8	17	2	"Hook"	"cutlass"	0.276425102783833
"683"	683	"female"	"yes"	27	"CCCC"	12	4	3	"Lewis Scot"	"cutlass"	0.862721130225629
"684"	684	"female"	"yes"	25	"CCCC"	13	4	6	"Anicetus"	"cutlass"	1.65418212177737
"685"	685	"female"	"no"	17	"CCCC"	0	0	0	"Hook"	"sabre"	0.0727036162944777
"686"	686	"male"	"yes"	19	"CCCC"	11	6	1	"Jack Sparrow"	"cutlass"	0.238988927176104
"687"	687	"female"	"yes"	29	"CCCC"	6	2	9	"Jack Sparrow"	"cutlass"	0.803458323326715
"688"	688	"female"	"yes"	36	"JSSFP"	7	20	3	"Lewis Scot"	"cutlass"	0.728749165401615
"689"	689	"female"	"yes"	37	"JSSFP"	8	1	3	"Jack Sparrow"	"cutlass"	0.456651728483663
"690"	690	"female"	"yes"	27	"CCCC"	9	0	1	"Blackbeard"	"cutlass"	1.17102741927622
"691"	691	"female"	"yes"	36	"JSSFP"	9	9	2	"Hook"	"cutlass"	0.230092096317094
"692"	692	"other"	"yes"	38	"JSSFP"	10	29	10	"Blackbeard"	"cutlass"	0.211140513752267
"693"	693	"female"	"yes"	30	"JSSFP"	9	1	7	"Blackbeard"	"cutlass"	2.93219029189166
"694"	694	"male"	"yes"	33	"JSSFP"	13	14	7	"Jack Sparrow"	"cutlass"	1.9219436867975
"695"	695	"male"	"yes"	28	"CCCC"	6	3	1	"Blackbeard"	"cutlass"	1.95864867408502
"696"	696	"female"	"yes"	30	"CCCC"	6	4	4	"Lewis Scot"	"cutlass"	1.89206996456462
"697"	697	"female"	"no"	28	"CCCC"	1	7	1	"Edward Low"	"sabre"	1.25759381661843
"698"	698	"female"	"yes"	35	"JSSFP"	11	14	1	"Lewis Scot"	"cutlass"	0.0963145265344317
"699"	699	"female"	"yes"	30	"JSSFP"	11	1	3	"Lewis Scot"	"cutlass"	0.300791122135706
"700"	700	"female"	"yes"	42	"JSSFP"	13	9	24	"Edward Low"	"cutlass"	0.852628552794278
"701"	701	"female"	"yes"	32	"JSSFP"	11	14	2	"Jack Sparrow"	"cutlass"	0.91765606887044
"702"	702	"female"	"yes"	27	"CCCC"	12	3	2	"Hook"	"cutlass"	0.536201717668526
"703"	703	"male"	"yes"	32	"CCCC"	10	2	1	"Jack Sparrow"	"cutlass"	0.349536978174001
"704"	704	"female"	"yes"	22	"CCCC"	9	31	2	"Lewis Scot"	"cutlass"	0.496100319988847
"705"	705	"male"	"yes"	25	"CCCC"	11	0	1	"Hook"	"cutlass"	0.780187105966553
"706"	706	"female"	"yes"	29	"CCCC"	7	1	3	"Edward Low"	"cutlass"	0.440966042198062
"707"	707	"male"	"yes"	31	"JSSFP"	6	12	6	"Jack Sparrow"	"scimitar"	4.93646768366402
"708"	708	"female"	"yes"	37	"JSSFP"	12	19	2	"Jack Sparrow"	"cutlass"	1.64647328543051
"709"	709	"male"	"no"	24	"CCCC"	0	10	4	"Jack Sparrow"	"sabre"	2.35712963011353
"710"	710	"male"	"yes"	21	"CCCC"	8	2	0	"Hook"	"cutlass"	0.034763604141718
"711"	711	"female"	"yes"	30	"JSSFP"	9	7	4	"Jack Sparrow"	"scimitar"	2.82008655136451
"712"	712	"other"	"yes"	37	"JSSFP"	9	15	1	"Hook"	"cutlass"	3.13562588046948
"713"	713	"male"	"yes"	27	"CCCC"	10	6	1	"Jack Sparrow"	"cutlass"	0.0907071517077549
"714"	714	"female"	"no"	29	"CCCC"	1	5	2	"Jack Sparrow"	"banana"	2.92995355612068
"715"	715	"male"	"yes"	29	"JSSFP"	9	14	0	"Jack Sparrow"	"cutlass"	1.79198827458051
"716"	716	"female"	"no"	37	"JSSFP"	6	3	3	"Anicetus"	"banana"	1.16625187664893
"717"	717	"male"	"yes"	15	"CCCC"	7	15	1	"Anicetus"	"sabre"	0.793867829876642
"718"	718	"female"	"yes"	19	"CCCC"	10	1	4	"Anicetus"	"cutlass"	0.565353898538098
"719"	719	"male"	"yes"	25	"CCCC"	12	9	1	"Jack Sparrow"	"cutlass"	0.010425518921019
"720"	720	"female"	"yes"	31	"CCCC"	11	2	3	"Lewis Scot"	"cutlass"	0.911264434628316
"721"	721	"other"	"yes"	19	"CCCC"	11	1	0	"Lewis Scot"	"cutlass"	0.18604362005135
"722"	722	"other"	"yes"	42	"JSSFP"	9	0	0	"Anicetus"	"cutlass"	0.0161942953870181
"723"	723	"female"	"yes"	30	"JSSFP"	7	1	24	"Edward Low"	"cutlass"	0.289694585075559
"724"	724	"female"	"yes"	31	"CCCC"	9	2	1	"Edward Low"	"cutlass"	1.1138224787485
"725"	725	"female"	"yes"	31	"JSSFP"	9	11	2	"Blackbeard"	"cutlass"	0.295221203705296
"726"	726	"female"	"yes"	22	"CCCC"	8	3	1	"Hook"	"cutlass"	0.683935450480141
"727"	727	"male"	"yes"	23	"CCCC"	8	0	1	"Jack Sparrow"	"cutlass"	1.12386433053167
"728"	728	"female"	"yes"	27	"CCCC"	11	10	2	"Hook"	"cutlass"	0.230852251031347
"729"	729	"male"	"yes"	29	"CCCC"	8	2	3	"Jack Sparrow"	"banana"	2.84977483802236
"730"	730	"female"	"yes"	23	"CCCC"	10	3	0	"Anicetus"	"cutlass"	0.509642605339768
"731"	731	"female"	"yes"	36	"JSSFP"	8	0	2	"Anicetus"	"cutlass"	0.830580160228357
"732"	732	"male"	"yes"	29	"CCCC"	8	3	10	"Jack Sparrow"	"cutlass"	0.297960173047613
"733"	733	"female"	"yes"	38	"JSSFP"	9	1	6	"Edward Low"	"cutlass"	0.0573288457235321
"734"	734	"male"	"yes"	22	"CCCC"	10	11	8	"Jack Sparrow"	"cutlass"	0.293728777323849
"735"	735	"other"	"yes"	18	"CCCC"	14	4	4	"Jack Sparrow"	"cutlass"	0.0456963050970815
"736"	736	"male"	"yes"	18	"CCCC"	11	6	2	"Jack Sparrow"	"scimitar"	0.354818842443133
"737"	737	"male"	"no"	29	"JSSFP"	5	13	0	"Jack Sparrow"	"scimitar"	0.577721865071605
"738"	738	"female"	"yes"	24	"CCCC"	7	10	9	"Hook"	"cutlass"	0.0557089009089395
"739"	739	"other"	"yes"	33	"JSSFP"	15	33	1	"Blackbeard"	"cutlass"	0.504959483488284
"740"	740	"female"	"yes"	32	"JSSFP"	12	10	2	"Anicetus"	"cutlass"	0.784422222575374
"741"	741	"female"	"yes"	20	"CCCC"	5	5	2	"Blackbeard"	"cutlass"	0.898696963355048
"742"	742	"male"	"yes"	23	"CCCC"	10	13	1	"Jack Sparrow"	"cutlass"	0.0828354404075071
"743"	743	"female"	"yes"	28	"CCCC"	7	5	2	"Blackbeard"	"scimitar"	3.52269563426225
"744"	744	"male"	"yes"	21	"CCCC"	15	6	3	"Jack Sparrow"	"cutlass"	0.597925744342439
"745"	745	"male"	"yes"	25	"CCCC"	14	21	1	"Jack Sparrow"	"cutlass"	0.700286384645671
"746"	746	"female"	"no"	36	"JSSFP"	0	6	8	"Jack Sparrow"	"banana"	3.05342083108445
"747"	747	"female"	"yes"	20	"CCCC"	11	5	5	"Lewis Scot"	"sabre"	10.9846636398993
"748"	748	"female"	"no"	28	"CCCC"	6	7	8	"Edward Low"	"sabre"	0.329066127139543
"749"	749	"female"	"yes"	32	"JSSFP"	13	25	7	"Lewis Scot"	"cutlass"	0.55845243213401
"750"	750	"male"	"yes"	22	"CCCC"	6	5	0	"Jack Sparrow"	"cutlass"	0.719315560974002
"751"	751	"male"	"yes"	31	"JSSFP"	11	3	4	"Hook"	"cutlass"	0.249625797783322
"752"	752	"male"	"yes"	22	"CCCC"	3	4	4	"Jack Sparrow"	"cutlass"	0.105349076586636
"753"	753	"female"	"yes"	16	"CCCC"	8	1	0	"Anicetus"	"cutlass"	0.12770220697395
"754"	754	"male"	"yes"	27	"CCCC"	8	1	11	"Jack Sparrow"	"cutlass"	1.63671669891609
"755"	755	"male"	"yes"	23	"CCCC"	11	1	1	"Jack Sparrow"	"cutlass"	0.702274050537318
"756"	756	"female"	"yes"	22	"CCCC"	9	5	0	"Jack Sparrow"	"cutlass"	0.129971916612703
"757"	757	"female"	"yes"	32	"JSSFP"	7	9	2	"Jack Sparrow"	"cutlass"	0.693739542012856
"758"	758	"male"	"yes"	20	"CCCC"	9	3	0	"Jack Sparrow"	"cutlass"	0.536661475172088
"759"	759	"male"	"yes"	10	"CCCC"	14	4	0	"Jack Sparrow"	"cutlass"	0.902267545409143
"760"	760	"other"	"yes"	37	"JSSFP"	10	18	1	"Anicetus"	"cutlass"	0.331532552372664
"761"	761	"female"	"yes"	21	"CCCC"	8	6	0	"Blackbeard"	"cutlass"	0.403335565060843
"762"	762	"male"	"yes"	29	"CCCC"	10	0	3	"Jack Sparrow"	"cutlass"	1.21892732795665
